id,anger,disgust,fear,joy,sadness,surprise,reasoning
hau_test_track_b_00011,0.0,3.0,0.0,0.0,0.0,0.0,"The text describes a situation where a boil (maruru) has burst, and a thick green liquid is coming out. This description is likely to evoke a strong sense of disgust due to the imagery of a burst boil and the mention of a thick green liquid, which is often associated with infection or something unpleasant. There is no indication of joy, as the situation is not positive or happy. Fear is not present, as there is no mention of danger or threat. Anger is absent because there is no expression of frustration or rage. Sadness is not evident, as there is no mention of loss or sorrow. Surprise is also not present, as the text does not indicate an unexpected event or reaction."
hau_test_track_b_00012,0.0,0.0,2.0,0.0,2.0,0.0,"The text ""Allah yayi muna maganin waɗanan fitintunu😥🙏"" expresses a plea for divine intervention to resolve certain troubles or challenges. The use of the word ""fitintunu"" (troubles) suggests a context of difficulty or distress, which implies the presence of fear and sadness. The emoji ""😥"" further emphasizes sadness, indicating a sense of worry or distress about the situation. The prayer hands emoji ""🙏"" suggests a hopeful or pleading tone, which can be associated with a desire for relief from the current troubles, reinforcing the presence of fear. There is no explicit indication of joy, anger, disgust, or surprise in the text.

- Joy: There is no expression of happiness or contentment in the text, so the intensity is none.
- Fear: The mention of ""fitintunu"" (troubles) and the plea for help suggest a concern about the situation, indicating a moderate level of fear.
- Anger: There is no expression of anger or frustration, so the intensity is none.
- Sadness: The use of the ""😥"" emoji indicates a feeling of sadness or distress, suggesting a moderate level of sadness.
- Disgust: There is no indication of disgust in the text, so the intensity is none.
- Surprise: There is no element of surprise in the text, so the intensity is none."
hau_test_track_b_00013,0.0,0.0,0.0,3.0,0.0,0.0,"The text describes an event where 15 students from Al’ameen school have completed the memorization of the Quran. This is typically a joyous occasion, as it signifies a significant achievement for the students and the school. The use of the word ""yaye"" (graduated) implies a sense of accomplishment and celebration. There is no indication of fear, anger, sadness, disgust, or surprise in the text. The focus is on the positive outcome of the students' hard work.

- Joy: The completion of memorizing the Quran is a significant milestone and is often celebrated, indicating a high level of joy.
- Fear: There is no mention or implication of fear in the text.
- Anger: There is no indication of anger in the text.
- Sadness: The text does not convey any sadness.
- Disgust: There is no element of disgust present in the text.
- Surprise: The event described is a planned and expected outcome, so there is no element of surprise."
hau_test_track_b_00014,0.0,0.0,0.0,2.0,0.0,0.0,"The text ""Ai sun lalace suma😊😆"" contains a mix of words and emojis that suggest a complex emotional state. The phrase ""Ai sun lalace suma"" can be interpreted as ""They are also spoiled"" or ""They have also gone bad,"" which might imply a negative connotation. However, the presence of the smiling and laughing emojis (😊😆) indicates a light-hearted or humorous tone. This suggests that the speaker might be expressing amusement or finding humor in the situation rather than being genuinely upset or disgusted. 

- Joy: The use of the smiling and laughing emojis (😊😆) strongly suggests a sense of amusement or joy. The intensity is moderate because the emojis convey a positive emotion, but the text itself has a negative connotation.
- Fear: There is no indication of fear in the text. The tone is more playful than fearful. Intensity: none.
- Anger: The text does not express anger. The playful tone and emojis suggest the opposite of anger. Intensity: none.
- Sadness: There is no evidence of sadness. The emojis and tone do not support a sad emotion. Intensity: none.
- Disgust: While the phrase ""sun lalace"" could imply something negative, the overall tone with the emojis does not convey disgust. Intensity: none.
- Surprise: There is no indication of surprise in the text. The statement seems more observational and humorous. Intensity: none."
hau_test_track_b_00015,1.0,0.0,1.0,0.0,3.0,0.0,"The text describes a situation involving ""manyan Yan ta'ada"" (major terrorists) and ""Yan bindiga"" (gunmen) who are ""holewa abanza"" (enjoying themselves carelessly), while others are struggling for their freedom. The presence of ""😭😭😭"" indicates a strong emotional response, likely sadness, as it is commonly associated with crying or distress. The mention of terrorists and gunmen can imply a context of violence or threat, which may evoke fear. However, the text does not explicitly describe any immediate danger or threat, so the intensity of fear is not very high. There is no indication of joy, as the situation is described negatively. Anger could be present due to the injustice implied by the terrorists enjoying themselves while others suffer, but it is not explicitly stated. Disgust is not evident, as there are no descriptions of repulsive or offensive actions. Surprise is also not present, as the text does not indicate any unexpected events.

- Joy: None, as the situation is negative and distressing.
- Fear: Low, due to the mention of terrorists and gunmen, but no immediate threat is described.
- Anger: Low, potentially due to the injustice of the situation.
- Sadness: High, indicated by the crying emojis and the context of struggle.
- Disgust: None, as there are no repulsive elements described.
- Surprise: None, as there are no unexpected events mentioned."
hau_test_track_b_00016,0.0,0.0,0.0,0.0,0.0,0.0,"The text describes a meeting between the acting president and two religious organizations, Jama’atu Nasril Islam and the Christian Association of Nigeria (C.A.N). There is no explicit or implicit indication of joy, as the text is purely informational without any positive or celebratory language. Fear is not present, as there is no mention of threats or danger. Anger is absent, as there is no language suggesting conflict or hostility. Sadness is not present, as the text does not convey any sense of loss or grief. Disgust is not present, as there is no mention of anything repulsive or offensive. Surprise is also absent, as the meeting seems to be a formal and expected event without any unexpected elements."
hau_test_track_b_00017,0.0,2.0,0.0,1.0,0.0,1.0,"- Joy: The presence of multiple laughing emojis (😅😅😅😅) suggests a light-hearted or humorous tone, indicating a low level of joy. However, the text itself does not convey strong positive emotions, so the intensity is low.
- Fear: There is no indication of fear in the text. The content does not suggest any threat or danger, so the intensity is none.
- Anger: The phrase ""abun seems sick wlh"" could imply a sense of frustration or disapproval, but it is not strong enough to suggest anger. Therefore, the intensity is none.
- Sadness: There is no indication of sadness in the text. The use of laughing emojis and the context do not suggest any sadness, so the intensity is none.
- Disgust: The phrase ""abun seems sick"" implies a sense of disapproval or distaste, which aligns with disgust. The use of ""sick"" suggests a moderate level of disgust.
- Surprise: The phrase ""Haba suma wai komai sayarwa suke"" could imply surprise at the extent of selling everything, but it is not strongly emphasized. Therefore, the intensity is low."
hau_test_track_b_00018,1.0,1.0,0.0,1.0,0.0,0.0,"The text contains a mix of words and emojis that suggest a complex emotional tone. The phrase ""A uwarsa dan uwarku kuda kuka sa"" can be interpreted as a dismissive or mocking statement, which may imply a sense of superiority or disdain. The use of the emojis 😎 (cool), 😏 (smirking face), and 🙄 (face with rolling eyes) further supports this interpretation. 

- Joy: The presence of the 😎 emoji might suggest a sense of self-satisfaction or confidence, but it does not explicitly convey joy. Therefore, the intensity of joy is low.
- Fear: There is no indication of fear in the text. The language and emojis do not suggest any threat or anxiety. Intensity is none.
- Anger: The phrase could be interpreted as mocking or dismissive, which might imply some underlying anger or irritation. However, the tone is more playful or sarcastic than genuinely angry. Intensity is low.
- Sadness: There is no evidence of sadness in the text. The tone is not somber or melancholic. Intensity is none.
- Disgust: The dismissive nature of the statement and the use of the 🙄 emoji could imply a sense of disdain or disgust. However, it is not strongly evident. Intensity is low.
- Surprise: There is no element of surprise in the text. The statement and emojis do not suggest anything unexpected. Intensity is none."
hau_test_track_b_00019,0.0,0.0,0.0,0.0,0.0,0.0,"The text ""yanxu wannan baka ce"" can be translated to ""now this is black"" in English. The statement is quite neutral and descriptive, without any explicit emotional language. There is no indication of joy, as the statement does not express happiness or pleasure. Fear is absent because there is no mention of danger or threat. Anger is not present, as there is no expression of frustration or hostility. Sadness is not evident, as there is no indication of loss or unhappiness. Disgust is not present, as there is no expression of revulsion or distaste. Surprise is also absent, as the statement does not indicate anything unexpected or shocking."
hau_test_track_b_00020,0.0,0.0,0.0,0.0,0.0,1.0,"The text contains a mix of expressions that can be analyzed for emotional content. The phrase ""babbar magana"" suggests something significant or serious is happening, which might imply a sense of urgency or importance, but it does not directly indicate any specific emotion. The phrase ""yanzu kuwa lallai ga ta nan tana ta sheka gudu ba tuntube"" describes something or someone moving quickly without stumbling, which could imply a sense of urgency or determination, but again, it does not directly convey a specific emotion like fear or joy. The closing phrase ""allah ya kyauta"" is a common expression wishing for a positive outcome or safety, which might suggest a mild concern or hope for well-being, but it is not strong enough to indicate high levels of fear or joy.

- Joy: The text does not contain any explicit expressions of happiness or contentment. The wish for a positive outcome (""allah ya kyauta"") is more about hope than joy. Intensity: none.
- Fear: There is no explicit mention of fear or anxiety. The wish for safety could imply a mild concern, but it is not strong enough to indicate fear. Intensity: none.
- Anger: There are no words or context suggesting anger or frustration. Intensity: none.
- Sadness: There is no indication of sadness or sorrow in the text. Intensity: none.
- Disgust: There is no language or context that suggests disgust. Intensity: none.
- Surprise: The description of something moving quickly without stumbling could imply a sense of surprise at the speed or efficiency, but it is not explicitly stated. Intensity: low."
hau_test_track_b_00021,0.0,0.0,0.0,2.0,0.0,0.0,"The text describes a gathering of Nigerians at the Aso Villa to express gratitude, which suggests a positive and appreciative atmosphere. This indicates the presence of joy, as the act of expressing gratitude is typically associated with happiness and satisfaction. There is no indication of fear, anger, sadness, disgust, or surprise in the text. The context is one of appreciation and thankfulness, which does not evoke any negative emotions or unexpected events.

- Joy: The phrase ""nuna godiya"" (express gratitude) directly implies a sense of joy and appreciation. The intensity is moderate because the text highlights a collective action of expressing gratitude, which suggests a significant level of happiness.
- Fear: There is no mention of any threats or concerns that would evoke fear. Intensity is none.
- Anger: The text does not contain any language or context that suggests anger. Intensity is none.
- Sadness: There is no indication of loss or unhappiness. Intensity is none.
- Disgust: The text does not describe anything that would typically cause disgust. Intensity is none.
- Surprise: The event described seems planned and intentional, with no elements of surprise. Intensity is none."
hau_test_track_b_00022,0.0,0.0,0.0,1.0,0.0,1.0,"The text reports the confirmation of the killing of Mus'ab Albarnawy, the leader of ISWAP, by the Chief of Defense Staff of Nigeria. This news could evoke a range of emotions:

- Joy: There might be a sense of joy or relief for those who view the death of a terrorist leader as a positive development. However, the text itself does not explicitly express joy, so the intensity is low.
- Fear: The text does not contain elements that would directly evoke fear. The focus is on the confirmation of a past event rather than a current threat, so the intensity is none.
- Anger: There is no explicit expression of anger in the text. The report is factual and does not convey any emotional response of anger, so the intensity is none.
- Sadness: The text does not express sadness. It is a straightforward report of an event without any indication of mourning or loss, so the intensity is none.
- Disgust: There is no indication of disgust in the text. The language is neutral and factual, so the intensity is none.
- Surprise: The confirmation of the killing of a high-profile figure like Mus'ab Albarnawy could be surprising to some, especially if it was unexpected news. However, the text does not explicitly convey surprise, so the intensity is low."
hau_test_track_b_00023,2.0,2.0,0.0,0.0,0.0,0.0,"The text ""Wlh wannan batu karyane. 👺"" translates to ""I swear this statement is a lie."" The use of ""Wlh"" (Wallahi) indicates a strong assertion or emphasis, often used to express certainty or frustration. The word ""karyane"" (lie) suggests a sense of deception or falsehood, which can be associated with anger or frustration. The presence of the goblin emoji ""👺"" further emphasizes a negative or confrontational tone, often used to express anger or disgust. 

- Joy: There is no indication of happiness or positive emotion in the text. The focus is on a negative statement, so the intensity level for joy is none.
- Fear: There is no evidence of fear in the text. The statement is assertive and confrontational, not fearful. Therefore, the intensity level for fear is none.
- Anger: The text explicitly calls something a lie and uses an emoji that can convey anger or confrontation. This suggests a moderate level of anger.
- Sadness: There is no indication of sadness in the text. The tone is more confrontational than sorrowful, so the intensity level for sadness is none.
- Disgust: The accusation of lying and the use of the goblin emoji can imply a sense of disgust towards the falsehood. This suggests a moderate level of disgust.
- Surprise: There is no indication of surprise in the text. The statement is assertive and does not imply unexpectedness, so the intensity level for surprise is none."
hau_test_track_b_00024,1.0,2.0,0.0,0.0,2.0,0.0,"The text expresses a strong disapproval of having internet in a mosque, which is seen as a distraction from worship. The use of the crying emoji ""😭😭😭"" suggests a deep emotional response, likely indicating sadness or distress about the situation. The phrase ""wani salo ne na karkatar da masu ibada"" (a style of diverting worshippers) implies a negative view, which can be associated with disgust towards the idea of internet in a mosque. The statement ""Bai da mahimmanchi"" (it is not important) further emphasizes the speaker's disapproval and lack of value for the internet in this context.

- Joy: None. There is no indication of happiness or positive sentiment in the text.
- Fear: None. There is no expression of fear or anxiety.
- Anger: Low. While there is disapproval, the text does not convey strong anger, but rather a mild frustration.
- Sadness: Moderate. The crying emojis suggest a moderate level of sadness or distress about the situation.
- Disgust: Moderate. The text expresses a clear disapproval and distaste for the idea of internet in a mosque, indicating a moderate level of disgust.
- Surprise: None. There is no indication of surprise in the text."
hau_test_track_b_00025,0.0,3.0,0.0,0.0,0.0,0.0,"The text ""Kai mufa bamucin haram🤐🤐🤐"" suggests a strong disapproval or rejection of something considered forbidden or ""haram."" The use of the word ""haram"" indicates a moral or ethical boundary that the speaker is unwilling to cross, which can be associated with a sense of disgust towards the idea of engaging in such actions. The presence of the ""🤐"" emoji, which typically represents silence or keeping quiet, might imply a reluctance to discuss the matter further, but it does not significantly alter the emotional tone. There is no indication of joy, fear, anger, sadness, or surprise in the text. The primary emotion here is disgust, as the speaker is expressing a clear aversion to something they consider unacceptable."
hau_test_track_b_00026,1.0,3.0,0.0,0.0,0.0,1.0,"The text ""Jariri yayi tumbudi cikin madara"" translates to ""The baby pooped in the milk."" This situation can evoke various emotions:

- Joy: There is no indication of joy in this scenario. The act of a baby pooping in milk is generally not associated with happiness or pleasure. Intensity: none.
- Fear: There is no explicit or implied element of fear in the text. The situation does not suggest any danger or threat. Intensity: none.
- Anger: While the text does not explicitly express anger, the situation could potentially cause frustration or annoyance, especially for someone who has to clean up or replace the milk. However, without explicit cues, the intensity remains low. Intensity: low.
- Sadness: The text does not convey sadness. The situation is more likely to be seen as inconvenient rather than sorrowful. Intensity: none.
- Disgust: The act of a baby pooping in milk is likely to evoke a sense of disgust due to the uncleanliness and the contamination of the milk. This is the most prominent emotion in this context. Intensity: high.
- Surprise: The situation could be unexpected, as one might not anticipate a baby pooping in milk. However, without explicit cues of surprise, the intensity is low. Intensity: low."
hau_test_track_b_00027,0.0,0.0,3.0,0.0,0.0,0.0,"The text is a plea for protection from the coronavirus pandemic. The use of ""Allah ka tsare mu"" (meaning ""God protect us"") indicates a sense of fear regarding the situation, as the speaker is seeking divine intervention to avoid harm. The mention of ""wannan annobar Coronvirus din"" (this coronavirus pandemic) further emphasizes the fear, as pandemics are typically associated with danger and uncertainty. There is no indication of joy, as the text is a serious request for protection. Anger is not present, as there is no expression of frustration or hostility. Sadness is not explicitly present, as the focus is on protection rather than loss or grief. Disgust is absent, as there is no expression of revulsion or distaste. Surprise is also not present, as the text does not convey any unexpected or shocking information."
hau_test_track_b_00028,0.0,1.0,1.0,0.0,0.0,0.0,"The text mentions ""Hanta virus"" and the creation of another disease, which could imply a sense of concern or fear about the emergence of new viruses. However, the tone is not explicitly fearful, as it also includes a call to ""fear God"" and ""speak the truth and spread goodness,"" which suggests a moral or ethical perspective rather than an emotional one. The use of the eye-rolling emoji 🙄 indicates a sense of frustration or annoyance, which aligns with a low level of disgust towards the situation of new diseases being created. There is no explicit mention of joy, anger, sadness, or surprise, and the context does not imply these emotions strongly."
hau_test_track_b_00029,0.0,3.0,0.0,0.0,0.0,0.0,"The text describes a situation where someone steps into a garden and accidentally steps on human feces, which prompts them to return to the town to wash off. This scenario primarily evokes the emotion of disgust due to the unpleasant nature of stepping on feces. The intensity of disgust is high because the act of stepping on human feces is generally considered very repulsive. There is no indication of joy, as the situation is undesirable. Fear is absent because there is no mention of danger or threat. Anger is not present, as there is no expression of frustration or irritation. Sadness is not evident, as there is no mention of loss or sorrow. Surprise is also absent, as the text does not indicate any unexpected or shocking elements."
hau_test_track_b_00030,0.0,0.0,0.0,1.0,0.0,2.0,"The text ""Ashe ma yana dariya 😂😂😂"" translates to ""So he is laughing"" in English. The use of the phrase ""Ashe ma"" suggests a realization or discovery, which can imply a sense of surprise. The presence of multiple laughing emojis (😂😂😂) indicates a humorous or light-hearted context, which could suggest joy. However, the text does not explicitly express joy through words, and the surprise element is more prominent due to the realization aspect. There is no indication of fear, anger, sadness, or disgust in the text.

- Joy: The laughing emojis suggest a humorous context, but the text itself does not explicitly convey joy. Therefore, the intensity is low.
- Fear: There is no indication of fear in the text. Intensity is none.
- Anger: There is no expression of anger. Intensity is none.
- Sadness: The text does not convey any sadness. Intensity is none.
- Disgust: There is no indication of disgust. Intensity is none.
- Surprise: The phrase ""Ashe ma"" implies a realization or unexpected discovery, suggesting a moderate level of surprise."
hau_test_track_b_00031,2.0,3.0,1.0,0.0,2.0,0.0,"The text describes a legal situation where a 70-year-old man is being prosecuted for sexually assaulting a 16-year-old girl. This context suggests several emotions:

- Joy: There is no indication of joy in the text. The situation described is serious and involves a crime, which does not evoke happiness. Intensity: none.

- Fear: The text does not explicitly mention fear, but the context of a legal proceeding and the nature of the crime could imply fear, particularly for the victim. However, since the text focuses on the legal action rather than the emotional state of the individuals involved, the intensity is low.

- Anger: The text could evoke anger due to the nature of the crime (sexual assault of a minor), which is often met with societal outrage. However, the text itself is a neutral report of the event, so the intensity is moderate.

- Sadness: The situation involves a serious crime against a minor, which can evoke sadness due to the harm and trauma involved. The text does not explicitly express sadness, but the context implies it. Intensity: moderate.

- Disgust: The nature of the crime (sexual assault) is inherently disgusting to many people. The text implies this emotion through the description of the crime. Intensity: high.

- Surprise: The text does not indicate surprise. The report of a legal proceeding does not inherently contain unexpected elements. Intensity: none."
hau_test_track_b_00032,2.0,3.0,1.0,0.0,3.0,0.0,"The text describes a court sentencing a man to life imprisonment for committing sexual acts with his granddaughter. This situation involves serious criminal behavior and a severe legal consequence, which can evoke various emotions:

- Joy: There is no indication of joy in the text. The situation is grave and involves a crime and punishment, which are not associated with joy. Intensity: none.
- Fear: The text does not explicitly mention fear, but the context of a serious crime and life imprisonment could imply fear, particularly for those involved or related to the situation. However, since it is not directly mentioned, the intensity is low.
- Anger: The act of committing a crime against a family member, especially a child, can evoke anger. The text implies a sense of justice being served, which often accompanies anger towards the perpetrator. Intensity: moderate.
- Sadness: The situation involves a family member committing a crime against another family member, which is inherently sad. The life sentence also suggests a tragic outcome for the family. Intensity: high.
- Disgust: The nature of the crime, involving sexual acts with a granddaughter, is likely to evoke disgust. This is a strong emotional reaction to the violation of social and moral norms. Intensity: high.
- Surprise: The text does not indicate any element of surprise. The sentencing is a legal consequence of the crime, which is expected in such cases. Intensity: none."
hau_test_track_b_00033,0.0,0.0,0.0,0.0,3.0,0.0,"The text ""Yanzu-yanzu: Allah ya yi wa Sheikh Laidi Orunsolu rasuwa"" translates to ""Breaking: Allah has caused the death of Sheikh Laidi Orunsolu."" The word ""rasuwa"" indicates death, which is typically associated with sadness. The mention of a specific individual's death, especially someone with a title like ""Sheikh,"" suggests a significant loss, which can intensify the sadness. There is no indication of joy, as the context is about a death. Fear is not present, as there is no mention of danger or threat. Anger is absent, as there is no expression of frustration or injustice. Disgust is not present, as there is no mention of anything repulsive or offensive. Surprise is also absent, as the phrase ""Yanzu-yanzu"" (meaning ""breaking"" or ""just now"") is commonly used in news headlines and does not necessarily imply an unexpected event."
hau_test_track_b_00034,0.0,0.0,0.0,2.0,0.0,0.0,"The text mentions ""Sallamar Yusuf Buhari,"" which refers to a farewell or departure, possibly indicating a change or transition. However, the focus of the text is on President Buhari expressing gratitude to Nigerians, as indicated by ""ya mika godiyarsa ga yan Najeriya."" This expression of gratitude suggests a positive emotion, specifically joy, as it reflects appreciation and thankfulness. There is no indication of fear, anger, sadness, disgust, or surprise in the text. The context does not imply any negative emotions or unexpected events that would trigger these emotions. The intensity of joy is moderate, as the expression of gratitude is a positive but not an overwhelmingly joyful event."
hau_test_track_b_00035,2.0,2.0,3.0,0.0,3.0,0.0,"The text reports on Boko Haram entering the year 2024 with acts of terrorism, specifically mentioning killings in the villages of Chibok. This context suggests a continuation of violence and instability, which can evoke several emotions:

- Joy: There is no indication of joy in the text. The mention of terrorism and killings is inherently negative and does not provide any reason for joy. Intensity level: none.

- Fear: The mention of Boko Haram, a known terrorist group, and their acts of violence can instill fear, especially for those in or near the affected areas. The continuation of their activities into the new year suggests ongoing danger. Intensity level: high.

- Anger: The acts of terrorism and killings can provoke anger, particularly towards the perpetrators. The text implies a sense of injustice and violence, which can lead to anger. Intensity level: moderate.

- Sadness: The mention of killings in Chibok, a place previously known for tragic events, can evoke sadness due to the loss of life and continued suffering of the community. Intensity level: high.

- Disgust: The acts of terrorism and violence can also evoke disgust, as they are morally and ethically repugnant actions. Intensity level: moderate.

- Surprise: The text does not indicate any element of surprise. Boko Haram's continued activities are unfortunately expected given their history. Intensity level: none."
hau_test_track_b_00036,0.0,0.0,0.0,3.0,0.0,0.0,"The text describes a celebratory event where the people of Sanga are congratulating their daughter for being nominated as the Deputy Governor candidate. This context suggests a positive and joyful occasion. The use of the word ""murnar"" (celebration) explicitly indicates joy. There is no indication of fear, anger, sadness, disgust, or surprise in the text. The focus is on a positive achievement and communal support, which aligns with a high level of joy."
