id,anger,disgust,fear,joy,sadness,surprise,reasoning
arq_test_track_b_00011,2.0,2.0,0.0,0.0,0.0,0.0,"The text expresses frustration towards those who waste their time (""يضيعوا في وقتهم"") and engage in futile actions (""يرفدو الريح في ريسانهم,"" metaphorically chasing the wind). The tone is critical and dismissive, implying contempt for such behavior. Anger is moderately present due to the explicit criticism of wasted effort. Disgust is also moderate, stemming from the metaphorical depiction of pointless actions as contemptible. There is no indication of joy, fear, sadness, or surprise in the text."
arq_test_track_b_00012,1.0,0.0,0.0,0.0,0.0,0.0,"The text ""عيني: ادّي البيدون و امشي ندّخلو"" contains a direct command (""ادّي البيدون و امشي"") framed with the term ""عيني,"" which can convey familiarity or mild exasperation. The imperative tone suggests urgency or irritation, but there are no explicit markers of strong hostility (e.g., insults, derogatory terms) or contextual cues indicating intense anger. The phrase focuses on instructing someone to hand over an object (بيدون, likely a container) and move, implying a practical demand rather than overt emotionality. No language indicates joy, fear, sadness, disgust, or surprise. The mild frustration in the command justifies **low anger**, while other emotions lack evidence."
arq_test_track_b_00013,0.0,0.0,0.0,0.0,0.0,0.0,"The text ""المتحدّث عطى أسماوات تع مضارب يعرفوهم الفلاحين"" describes a factual action: the speaker provided names of areas (or terms) that the farmers recognize. There are no explicit emotional words or contextual cues indicating joy, fear, anger, sadness, disgust, or surprise. The statement is neutral and informational, focusing on identification rather than emotional expression. No implied tension, conflict, positivity, or unexpectedness is present to suggest any of the target emotions."
arq_test_track_b_00014,1.0,0.0,0.0,1.0,0.0,1.0,"The text expresses a mix of emotions. The first part, ""شحال مليح نلقاو حوايج حطّيناهم بجيه ونسيناهم"" (""How nice it is to find things we put aside and forgot""), conveys **joy** (low intensity) through the positive descriptor ""مليح"" (nice) and the satisfaction of rediscovering forgotten items. The act of finding forgotten things also implies mild **surprise** (low intensity). The second part, ""وعلاش نكملو نخبيو هذا الروز؟"" (""Why do we continue to hide this day?""), reflects frustration or irritation with the ongoing action of hiding, suggesting **anger** (low intensity). There is no explicit or contextual evidence of fear, sadness, or disgust."
arq_test_track_b_00015,0.0,0.0,0.0,1.0,1.0,0.0,"The statement ""نظلو نخدعو الجوع"" (""Let's keep deceiving hunger"") implies a struggle with hunger, suggesting a somber or resigned context. This creates a low intensity of **sadness** due to the hardship implied. The laughter (""ضحكت"") introduces a momentary lightheartedness, indicating **joy** at a low intensity, as it may reflect coping humor rather than genuine elation. There are no explicit or contextual cues for fear, anger, disgust, or surprise. The absence of accusatory language, threats, or unexpected events leaves these emotions at ""none."""
arq_test_track_b_00016,0.0,0.0,3.0,0.0,0.0,1.0,"The text describes a scene where people are helping ""هاذ الغاشي"" to avoid thinking, and their lives appear strange and fearful. The explicit mention of ""تخوّف"" (fear) directly indicates fear. The description of their lives as ""غريبة"" (strange) and the unsettling imagery of ""رأسها يابس"" (her head dry/stiff) and being ""معريين"" (exposed) in front of her create a context of unease and apprehension. Fear is intensified by the collective experience of the group (""الرجال و النسا كامل"") facing something abnormal and threatening. The strangeness (""غريبة"") and the act of avoiding thought (""ما يخممّوش"") suggest a low level of surprise, as the situation is unexpected but not shocking. There is no explicit or implicit evidence of joy, anger, sadness, or disgust in the text."
arq_test_track_b_00017,0.0,0.0,0.0,0.0,2.0,0.0,"The text expresses Mansouria's need to leave after speaking extensively, accompanied by an apology (""اسمحولي"") and gratitude (""شكرتكم""). The phrase ""مارانيش حابة تشدوني"" (""I don’t want you to hold me back"") suggests a desire to disengage, which may imply emotional exhaustion or discomfort, contributing to **sadness** (moderate intensity). There is no explicit or contextual evidence for joy, fear, anger, disgust, or surprise. The polite thanks and farewells are formulaic and do not indicate genuine joy. The urgency to leave (""لازم نروح"") reinforces the subdued emotional tone dominated by resignation or weariness."
arq_test_track_b_00018,0.0,0.0,0.0,0.0,2.0,0.0,"The text describes Maryam crying (""تتباكى""), which directly indicates sadness. Her statement expresses reluctance to continue a tiresome activity (""نظل رايحة جاية على الما لي نرموه""), implying frustration and emotional exhaustion. The act of crying (""تتباكى"") strongly signals sadness at a **moderate** intensity. There are no explicit or contextual cues for joy, fear, anger, disgust, or surprise. The focus is on weariness and resignation rather than anger or other emotions."
arq_test_track_b_00019,0.0,0.0,0.0,0.0,0.0,0.0,"The text describes Zaid's female household members as always being capable of managing him (""دايما مقادرينه"") and never wishing him harm (""عمرهم ما حبوله الشر""). There is no explicit or contextual evidence of joy, fear, anger, sadness, disgust, or surprise. The statement focuses on their competence and lack of malice, which is neutral. Terms like ""مقادرينه"" imply control but not disdain or negativity, and ""ما حبوله الشر"" negates hostile intent. No emotional cues (positive or negative) are strong enough to warrant assigning intensity to any emotion."
arq_test_track_b_00020,0.0,0.0,0.0,0.0,2.0,0.0,"The text describes ""منون"" in her home mentally struggling (""تهترف بلعقل"") and mixing things up (""تخلط كلش"") for days. The mention of mental distress (""تهترف بلعقل"") and persistent confusion (""يامات ملي راهي تخلط"") suggests a state of emotional turmoil or helplessness, pointing to **sadness** at a **moderate** intensity. There is no explicit or contextual evidence of joy, fear (no threats or danger described), anger (no aggression or frustration indicated), disgust (nothing repulsive mentioned), or surprise (no sudden events or reactions)."
arq_test_track_b_00021,0.0,0.0,0.0,0.0,2.0,0.0,"The text conveys a resigned acceptance of an unchanging situation. The phrase ""حاجة ما تتبدل"" (""something that doesn't change"") directly indicates a sense of permanence or inevitability, which aligns with **sadness** (moderate intensity). The use of ""فلّخّر"" (""in the end"") adds a tone of finality, reinforcing the emotional weight of unalterable circumstances. The mention of ""كيما نحبو"" (""as we love"") initially hints at affection, but this is overshadowed by the focus on immutability, leaving **joy** absent. There are no explicit or contextual cues for fear, anger, disgust, or surprise, as the statement lacks urgency, hostility, revulsion, or unexpected elements."
arq_test_track_b_00022,0.0,0.0,0.0,0.0,2.0,0.0,"The text describes a situation where the grandmother (""جدة"") is perceived as unable to cry (""بلا قدرة تعيّط""), followed by her repeated exclamation ""عيني! عيني!"" (a common Arabic expression of distress or lamentation). 

- **Sadness** is **moderate** because the grandmother’s inability to cry implies emotional suppression or helplessness, compounded by the distressed repetition of ""عيني,"" which conveys grief or pain. 
- **Fear**, **anger**, **disgust**, and **surprise** are **none**, as there is no explicit or contextual indication of these emotions. The focus is on lamentation and emotional exhaustion rather than fear-inducing circumstances, confrontational anger, revulsion, or unexpected events. 
- **Joy** is **none**, as the tone is somber and distressed."
arq_test_track_b_00023,2.0,1.0,1.0,0.0,0.0,0.0,"The text describes police entering Fatima's house and destroying it. There is no indication of **joy** as the events are entirely negative. **Fear** is present at a low intensity due to the implicit threat posed by the police's violent intrusion, though the narration is factual without explicit expressions of fear. **Anger** is moderate because the destruction of the house (""خرّبوا ڨع البيت"") suggests aggressive, unjust actions by the police, evoking outrage. **Sadness** is absent as the narration does not emphasize loss or grief. **Disgust** is low, inferred from the morally repugnant act of destroying a home, though not explicitly stated. **Surprise** is absent, as the events are recounted neutrally without indicating shock or unexpectedness."
arq_test_track_b_00024,0.0,0.0,0.0,0.0,3.0,0.0,"The text describes الزهور (Az-Zuhur) crying loudly three times (""عيطتله ثلث خطرات""), which strongly indicates sadness. The intensity of crying (""ثلث خطرات"") suggests a high level of emotional distress. The phrase ""مع اللخر راح و جبداته"" (in the end, he left and took them) implies a resolution or departure, but there is no explicit evidence of fear, anger, or surprise. The act of leaving does not inherently suggest suddenness or shock, so surprise is absent. No elements of joy, disgust, or anger are present in the text."
arq_test_track_b_00025,2.0,0.0,0.0,0.0,0.0,0.0,"The text expresses frustration or irritation from the speaker (""زيزنة"") regarding someone’s past behavior. The key phrase is **""إيه كان يزعف""** (Oh, it used to annoy him), which directly indicates **anger** due to the explicit mention of annoyance (""يزعف""). The intensity of anger is **moderate**, as the emotion is framed in a past context and lacks extreme descriptors. The phrase **""يدَّخَّل روحه بزاف في هاذ الحوايج""** (he should involve himself a lot in these things) implies persistent pressure or criticism, reinforcing the irritation. There is no evidence of joy, fear, sadness, disgust, or surprise in the text. The tone is focused on recounting frustration, not expressing other emotions."
arq_test_track_b_00026,0.0,0.0,0.0,0.0,0.0,1.0,"The text describes Omar getting up and going outside, followed by his mother calling out, ""Where are you going?"" There is no explicit indication of **joy** (no positive expressions or celebratory context). The mother’s question suggests curiosity or mild concern, but no overt **fear** (no mention of danger or distress). **Anger** is absent, as her tone is neutral and not confrontational. **Sadness** is not evident either, as the actions (leaving, questioning) lack emotional weight or melancholy. **Disgust** is entirely absent. The mother’s question might imply mild **surprise** at Omar’s sudden departure, though the intensity is low, as there is no explicit shock or unexpected event described."
arq_test_track_b_00027,0.0,0.0,1.0,0.0,1.0,0.0,"The text describes the police shouting (""يعيطوا"") and continuously searching (""يحوسوا"") for someone, indicating tension and urgency. The phrase ""هاذي خلاص والفناها"" (""This is it, we're done with it"") conveys resignation or exhaustion, suggesting a low-intensity emotional weariness. While the police activity implies potential unease, there is no direct evidence of personal fear or threat to the narrator. No explicit joy, anger, disgust, or surprise is present. The resignation in the final statement points to low sadness, while the ongoing police actions might imply mild anxiety (low fear)."
arq_test_track_b_00028,2.0,2.0,0.0,0.0,1.0,0.0,"The speaker uses the term ""مهبول"" (crazy), which is a direct insult, indicating disapproval and frustration. This conveys anger due to the confrontational tone and the challenge to the listener's judgment. The rhetorical question ""تسوغ هكذا؟"" (allow/justify this?) implies contempt for the listener's actions, leading to disgust. There is no explicit joy, fear, or surprise, as the focus is on criticism. Sadness is low because the rhetorical question may carry a subtle undertone of disappointment or helplessness, but it is not the dominant emotion."
arq_test_track_b_00029,0.0,0.0,2.0,0.0,2.0,0.0,"The text revolves around Omar's internal struggle to determine his endurance limits and whether his patience will outlast others' capacity to inflict pain. The phrase ""شحال رايح يشد"" (how much he can endure) and the contrast between ""الصبر"" (patience) and ""قوة ما يوجعوه"" (strength of what hurts him) highlight a tense, unresolved conflict. This creates a sense of apprehension (fear: moderate) about the outcome and emotional exhaustion (sadness: moderate). There are no explicit indicators of joy, anger, disgust, or surprise. The focus on endurance and suffering contextualizes the emotions without implying other affective states."
arq_test_track_b_00030,0.0,0.0,1.0,0.0,0.0,0.0,"The text describes the wind whistling in the area, creating an eerie or unsettled atmosphere. The question ""واش راح يدير ضرك؟"" (""What harm will it do?"") introduces uncertainty and concern about potential negative consequences. This implies a **low** fear intensity, as the context suggests unease but no immediate threat. There are no explicit or contextual indicators of joy, anger, sadness, disgust, or surprise. The whistling wind could evoke mild tension, but the absence of direct emotional language or specific negative outcomes limits the intensity of fear to low. Other emotions are absent due to the lack of supporting evidence."
arq_test_track_b_00031,0.0,0.0,0.0,0.0,1.0,0.0,"The text expresses a situation where the speaker (زينة) and others are unable to communicate with someone (""ما كنا نقدرو نقولوله والو""), indicating a sense of helplessness or frustration. The phrase ""ولّى ما يهدرش بزاف"" (""He no longer speaks much"") suggests withdrawal or emotional distance, which implies sadness due to the breakdown in communication. However, there is no explicit mention of fear, anger, joy, disgust, or surprise. The sadness is contextual and inferred from the relational strain, but its intensity is low because the text lacks overtly emotional language or dramatic descriptors. Other emotions like anger or fear are not supported by the text, as there is no indication of conflict, threat, or resentment."
arq_test_track_b_00032,0.0,0.0,0.0,0.0,0.0,1.0,"The text describes Omar entering a setting and encountering someone (""عيني"") placing her hands on her sides (""حاطة يديها على جنابها"") and preparing to greet Lalla Hasna (""ناضت باش تستقبل لالة حسنة""). There are no explicit indicators of joy, fear, anger, sadness, or disgust. The act of placing hands on the hips and preparing to receive someone could imply mild urgency or attentiveness, but this does not strongly align with anger or surprise. However, the suddenness of Omar's entrance (""دخل بلخف"") and the immediate reaction (""ناضت"") might suggest a subtle, contextually implied surprise at the arrival. No other emotions are supported by textual evidence."
arq_test_track_b_00033,0.0,1.0,0.0,0.0,1.0,0.0,"The text describes people swaying ""كي السكرانين"" (like drunkards) due to ""السخانة"" (heat). This imagery evokes physical discomfort and disorientation, suggesting a negative state. The comparison to drunkenness implies a loss of control or dignity, which contextualizes mild distress or aversion (disgust: low). The heat-induced struggle might subtly imply helplessness or exhaustion, aligning with low sadness. There is no explicit or contextual evidence of joy, fear, anger, or surprise."
arq_test_track_b_00034,0.0,0.0,2.0,0.0,1.0,2.0,"The text describes a dangerous situation avoided (""معجزة لي واحد فيهم ما اتنصرع"" / ""a miracle that none of them were torn apart""), which implies relief but not joy. The ominous setting (""الهوا برا كان يغم و يجيب معاه الرماد"" / ""the air outside was darkening and bringing ashes"") creates a tense atmosphere, suggesting **fear** (moderate intensity) due to the threatening environment. The mention of a ""miracle"" conveys **surprise** (moderate intensity) at the unexpected survival. The ashes and darkening air evoke a somber, desolate tone, hinting at **sadness** (low intensity). There is no explicit or contextual evidence for anger, disgust, or joy."
arq_test_track_b_00035,0.0,0.0,0.0,0.0,0.0,2.0,"The text describes a scene where ""عيني"" (Eini) moves a curtain covering the door and sees Maryam near the door. The emotions are analyzed as follows:  
- **Joy**: No positive language or context suggests happiness or joy. The actions (moving a curtain, observing) are neutral. Intensity: **none**.  
- **Fear**: There is no indication of threat, danger, or anxious reactions. The focus is on observation, not alarm. Intensity: **none**.  
- **Anger**: No aggressive language, confrontational actions, or hostile implications are present. Intensity: **none**.  
- **Sadness**: The text lacks references to loss, grief, or melancholy. The tone is factual. Intensity: **none**.  
- **Disgust**: No elements of revulsion, aversion, or moral judgment are evident. Intensity: **none**.  
- **Surprise**: The act of moving the curtain to see Maryam ""على خطوة من الباب"" (a step from the door) implies an unexpected encounter, suggesting mild surprise. However, there is no explicit shock or strong reaction. Intensity: **moderate**."
arq_test_track_b_00036,0.0,3.0,3.0,0.0,2.0,0.0,"The text describes a distressing and physically invasive experience. The phrases ""يمزّوا فيه و في لحمه ويفرّغوه"" (""sucking him and his flesh and emptying him"") evoke visceral discomfort, indicating **disgust** (high intensity) due to the graphic violation of the body. The inability to sleep (""ماشي مخلّيه يرقد"") and the surreal, oppressive imagery of trees ""working between the sky and earth"" create a sense of helplessness and dread, supporting **fear** (high intensity). The draining of the individual (""يفرّغوه"") implies emotional exhaustion, suggesting **sadness** (moderate intensity). There are no indicators of joy, anger, or surprise."
arq_test_track_b_00037,0.0,1.0,0.0,0.0,0.0,0.0,"The text describes a crowd (""محشورين"") in a mountain area, including men, women, children, and ""هوايش"" (riffraff). There are no explicit markers of joy, fear, anger, sadness, or surprise. The term ""هوايش"" carries a mildly derogatory connotation, implying disdain for part of the crowd, which justifies **low disgust**. No other emotions are contextually supported. The scene is observational and lacks emotional expressions or charged language beyond the mild disdain implied by ""هوايش."""
arq_test_track_b_00038,0.0,0.0,0.0,1.0,0.0,0.0,"The text mentions ""رايحين يفرحوا"" (""going to rejoice""), which directly references joy. However, this joy is attributed to others (""الڨلالين"" - the people) in a conditional context (""اذا عنده الحق"" - ""if he is right""), suggesting the speaker is not personally experiencing joy but acknowledging its possibility. There are no indicators of fear, anger, sadness, disgust, or surprise in the text. The lack of emotional language beyond the conditional reference to others' joy limits the intensity of joy to low."
arq_test_track_b_00039,0.0,0.0,0.0,0.0,1.0,1.0,"The text describes Sheikh Hassan as exhausted (""زعفان"") and attempting to speak but being stopped by something beyond his capacity. The exhaustion and hesitation suggest **sadness** (low intensity), as there is emotional strain but no explicit grief. The unresolved action (""حبساته؟"") introduces mild uncertainty, hinting at **surprise** (low intensity) due to the implication of an unexpected hindrance. There are no indicators of joy, fear, anger, or disgust in the text."
arq_test_track_b_00040,2.0,0.0,0.0,0.0,3.0,0.0,"The text depicts Zuleikha crying and expressing distress, explicitly stating ""أنا مسكينة!"" (""I'm miserable!"") and ""بهدلتوني!"" (""You've humiliated me!""). These phrases directly indicate **sadness** (high intensity due to her emotional outburst and self-identification as ""miserable"") and **anger** (moderate intensity from the accusatory tone and perceived humiliation). The rhetorical question ""منين نجيبلكم الخبز؟"" (""Where can I get bread for you?"") implies desperation and frustration, reinforcing sadness and anger. There are no explicit or contextual cues for joy, fear, disgust, or surprise. Fear is absent because her distress stems from helplessness, not imminent threat. Disgust and surprise are irrelevant to the context."
arq_test_track_b_00041,0.0,0.0,1.0,0.0,0.0,2.0,"The text states that ""Omar's kohl never had any stories with the law until that day."" The key phrase ""حتى لذاك النهار"" (until that day) implies a sudden, unexpected event involving legal encounters, which creates surprise. However, the surprise is not extreme, as the text does not specify dramatic details, warranting a **moderate** intensity. The mention of legal interactions (""حكايات مع الشرع"") introduces a potential negative implication, which could subtly evoke **low** fear due to the inherent anxiety associated with legal issues. There is no explicit or contextual evidence for joy, anger, sadness, or disgust. The statement is factual and neutral in tone, focusing on a shift in circumstances rather than emotional expressions."
arq_test_track_b_00042,0.0,0.0,0.0,0.0,2.0,1.0,"The text describes confusion and mystery surrounding an old woman's unexplained strength despite her illness. The characters do not understand the source of her power, which creates a sense of bewilderment. Sadness is present at a **moderate** level due to her sickness and the implicit struggle it implies. The mention of a mysterious, incomprehensible force (""القوّة البعيدة"") introduces a subtle element of surprise (**low**), as the phenomenon defies their understanding. There are no explicit or contextual indications of joy, fear, anger, or disgust. Fear is absent because the force is not framed as threatening, and disgust is irrelevant to the context."
arq_test_track_b_00043,0.0,0.0,0.0,0.0,0.0,0.0,"The text states, ""الواحد كي يشوف مريم هكذا الواحد يشوف روحها في وجهها"" (""When one sees Maryam like this, one sees her soul in her face""). This metaphorical description suggests transparency or authenticity in Maryam's expression, implying her inner self is visibly reflected. However, the text does not explicitly indicate specific emotional cues (e.g., smiling, frowning, crying) or contextual clues (e.g., threats, conflicts, celebrations) that would directly link to joy, fear, anger, sadness, disgust, or surprise. The phrase focuses on the visibility of her ""soul"" (روحها), which could imply emotional openness but remains neutral in tone. Without explicit language or contextual implications pointing to a specific emotion, all emotions are absent."
arq_test_track_b_00044,2.0,2.0,0.0,0.0,0.0,2.0,"The text describes Omar contemplating near a garbage dumpster (""البيدون تع الزبل""), which directly evokes disgust due to the unpleasant setting. His rhetorical question ""بالاك رايح يحسبوني طلاب؟"" (""Do they think I'm a student?"") implies frustration or irritation at being potentially misjudged, suggesting moderate anger. The speculative nature of the question (""رايح يحسبوني"") introduces an element of uncertainty or unexpectedness, justifying moderate surprise. There are no explicit indicators of joy, fear, or sadness. The disgust intensity is moderate due to the explicit mention of garbage, but not extreme as the focus shifts to his internal reflection rather than visceral revulsion."
arq_test_track_b_00045,0.0,0.0,0.0,1.0,1.0,0.0,"The text describes people returning to a rational life ""بلعقل"" after a period of fear (""الخوف لي حكمهم""). The mention of overcoming fear implies a transition to stability, which could carry a subdued sense of relief (joy: low). The reference to a past ""void"" (""ذاك الفراغ"") and the fear that once dominated them suggests lingering melancholy (sadness: low). There is no explicit anger, disgust, or surprise, as the focus is on resolution rather than conflict, revulsion, or unexpected events. Fear is absent in the present context, as it is framed as a past state they have moved beyond."
arq_test_track_b_00046,0.0,0.0,0.0,1.0,0.0,2.0,"The text describes the narrator hesitating (""شكت شوية ما كملتش الهدرة"") but then observing that her children received their share (""شافت بلي اداو حقهم من القيفار""). The hesitation suggests a momentary concern, but this is resolved upon seeing the children's situation, which implies mild relief or satisfaction, justifying **joy: low**. The realization that the children had their share (""شافت بلي اداو"") introduces an element of unexpected resolution, leading to **surprise: moderate**, as the outcome may not have been anticipated. There are no explicit or contextual indicators of fear, anger, sadness, or disgust."
arq_test_track_b_00047,0.0,0.0,0.0,0.0,1.0,0.0,"The text describes the aunt's physical state as burdened (""محملة""), tired/sick (""عيانة""), and sweaty (""عرقانة""), with her round face shining with sweat. These terms indicate physical exertion or discomfort but do not explicitly convey emotions. The absence of emotional descriptors (e.g., crying, lamenting) or contextual clues about her feelings (e.g., fear, anger) limits emotional implications. While ""محملة"" (burdened) could hint at emotional strain, the focus remains on physical symptoms rather than explicit sadness or distress. There is no evidence of joy, fear, anger, disgust, or surprise in the text."
arq_test_track_b_00048,0.0,0.0,2.0,0.0,0.0,0.0,"The text describes someone feeling their ""soul at the border of a country alone"" (""عند الحدود تع بلاد وحدها""), which implies isolation and potential vulnerability, often associated with **fear** (moderate intensity). The phrase ""يخاه كيفاش حس روحه فطن!"" (""How he felt his soul became sharp!"") suggests heightened alertness or tension, reinforcing fear as a reaction to a precarious situation. There is no explicit or contextual evidence of joy, anger, sadness, disgust, or surprise. The sharpness (""فطن"") reflects vigilance rather than surprise, and the solitary setting lacks indicators of other emotions."
arq_test_track_b_00049,1.0,0.0,0.0,0.0,0.0,0.0,"The text ""مولات الدار: ثماك برك وين وحدة كيما نتي لازم تكون"" (""Lady of the house: There, you see, where a woman like you should be"") carries a directive and assertive tone. The speaker (""مولات الدار"") is asserting authority or correcting someone’s position or behavior. The phrase ""لازم تكون"" (""should be"") implies a judgment or expectation, which could subtly convey disapproval or frustration. However, there are no explicit markers of strong emotions like joy, fear, or sadness. The statement lacks words or contextual cues indicating surprise, disgust, or intense anger. The mild reprimand or correction suggests **low anger** due to the implied criticism, but no other emotions are supported by the text."
arq_test_track_b_00050,0.0,0.0,0.0,0.0,0.0,2.0,"The text describes Maryam staring at money and asking ""شحال؟"" (""How much?""). There is no explicit indication of joy, fear, anger, sadness, or disgust. The act of staring at money and questioning the amount suggests possible surprise or uncertainty, as she may be processing the quantity (e.g., unexpectedness of the amount). However, the emotional cues are subtle, and the surprise intensity is moderate due to the implied need to assess or clarify the situation. Other emotions lack direct evidence or contextual clues."
arq_test_track_b_00051,0.0,1.0,0.0,0.0,0.0,0.0,"The text describes boys mocking someone (""قعدوا يخزروا فيه""). Mocking implies ridicule or contempt, which can be associated with **disgust** (contempt for the target) at a **low** intensity. However, there is no explicit indication of **joy** (negative context), **fear** (no threatening or scared reactions mentioned), **anger** (mockery may not stem from anger but disdain), **sadness** (focus is on the act of mocking, not sorrow), or **surprise** (no unexpected events). The intensity of disgust is low because the action is described neutrally without strong visceral language."
arq_test_track_b_00052,0.0,0.0,1.0,0.0,2.0,1.0,"The text expresses the grandmother's distress and emotional state. ""آه!"" conveys a sigh of exhaustion or sorrow, suggesting sadness. ""ما بقالی غیر انت"" (""I have no one left but you"") explicitly indicates loneliness and loss, supporting **sadness: moderate**. The phrase ""هذا انت عمر؟"" (""Is this you, Omar?"") carries a tone of weary recognition rather than genuine surprise, leading to **surprise: low**. There is no explicit joy, anger, or disgust. The mention of her speaking ""نص راقدة"" (""half asleep"") implies emotional fatigue but no fear, though the context of isolation might weakly imply **fear: low** (fear of abandonment). Anger and disgust are absent."
