id,anger,disgust,fear,joy,sadness,surprise,reasoning
esp_test_track_b_00011,0.0,0.0,0.0,3.0,0.0,0.0,"The text ""Me encantó la musica"" translates to ""I loved the music."" The phrase ""Me encantó"" expresses a strong positive sentiment, indicating a high level of enjoyment or appreciation. This directly points to the emotion of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as it is purely a positive statement about music without any negative or unexpected elements.

- **Joy**: The phrase ""Me encantó"" (I loved) conveys a strong positive feeling, indicating a high level of joy.
- **Fear**: None, as there is no mention or implication of anything threatening or scary.
- **Anger**: None, as the text is entirely positive and lacks any signs of frustration or hostility.
- **Sadness**: None, as the text expresses happiness and enjoyment.
- **Disgust**: None, as there is no mention of anything repulsive or unpleasant.
- **Surprise**: None, as the text does not indicate any unexpected or startling event."
esp_test_track_b_00012,0.0,0.0,0.0,0.0,3.0,0.0,"The text ""Esta muy triste like si les dio mucha tristesa"" explicitly mentions sadness through the words ""triste"" and ""tristesa,"" which directly translate to ""sad"" and ""sadness"" in English. The use of ""muy"" (very) intensifies the emotion, indicating a strong feeling of sadness. There is no evidence of joy, fear, anger, disgust, or surprise in the text, as it solely focuses on the expression of sadness."
esp_test_track_b_00013,0.0,0.0,0.0,3.0,0.0,0.0,"The text ""Te quiero mucho❤️😍"" expresses strong positive feelings. The phrase ""Te quiero mucho"" translates to ""I love you very much,"" which conveys deep affection and love. The use of the heart emoji (❤️) and the smiling face with heart-eyes emoji (😍) further emphasizes joy and happiness. There is no indication of fear, anger, sadness, disgust, or surprise in the text. The overall tone is warm and affectionate, suggesting a high level of joy."
esp_test_track_b_00014,0.0,1.0,0.0,0.0,1.0,2.0,"The text expresses surprise at the level of sadism exhibited by the Nazis. The word ""sorprende"" (surprise) directly indicates the emotion of surprise, and the context of discovering the extent of Nazi sadism adds to the intensity of this emotion. There is no explicit mention of joy, fear, anger, sadness, or disgust, but the subject matter (Nazi sadism) could implicitly evoke disgust or sadness. However, the text does not explicitly express these emotions, so their intensity is low or none.

- **Joy**: None. There is no indication of happiness or positive feelings in the text.
- **Fear**: None. The text does not express fear or anxiety.
- **Anger**: None. There is no indication of anger or frustration.
- **Sadness**: Low. The subject matter (Nazi sadism) could evoke sadness, but it is not explicitly expressed.
- **Disgust**: Low. The mention of sadism could evoke disgust, but it is not strongly emphasized.
- **Surprise**: Moderate. The word ""sorprende"" directly indicates surprise, and the context of discovering the extent of Nazi sadism adds to the intensity."
esp_test_track_b_00015,2.0,2.0,0.0,0.0,0.0,0.0,"The text expresses frustration or annoyance with the use of inclusive language, as indicated by the phrase ""esa tontería del lenguaje inclusive."" The use of ""tontería"" (nonsense) suggests a dismissive and critical attitude, which aligns with **anger** and **disgust**. There is no evidence of **joy**, **fear**, **sadness**, or **surprise** in the text. The intensity of **anger** is moderate due to the direct criticism, while **disgust** is also moderate because of the dismissive tone toward the subject."
esp_test_track_b_00016,3.0,2.0,0.0,0.0,0.0,0.0,"The text ""Digno representante del nefasto gobierno"" expresses strong disapproval and criticism towards a government representative. The use of the word ""nefasto"" (nefarious) conveys a deep sense of negativity and condemnation, which aligns with emotions like **anger** and **disgust**. There is no indication of **joy**, **fear**, **sadness**, or **surprise** in the text, as it focuses solely on criticism without any emotional complexity or unexpected elements.

- **Joy**: None. The text is entirely critical and lacks any positive or joyful sentiment.
- **Fear**: None. There is no mention of threats or danger that would evoke fear.
- **Anger**: High. The use of ""nefasto"" (nefarious) strongly conveys frustration and anger towards the government representative.
- **Sadness**: None. While the text is negative, it does not express sorrow or sadness.
- **Disgust**: Moderate. The term ""nefasto"" implies a strong disapproval and revulsion towards the government, but it is not as intense as outright disgust.
- **Surprise**: None. The text does not contain any unexpected or surprising elements."
esp_test_track_b_00017,0.0,0.0,0.0,3.0,0.0,1.0,"The text expresses strong positive feelings towards ""regeeton lento y safari"" and the group ""cnco,"" as indicated by the use of ""amo"" (I love) and multiple heart and heart-eyes emojis (😍😍😍❤❤). These elements strongly suggest a high level of joy due to the enthusiastic and affectionate tone. There is no evidence of fear, anger, sadness, or disgust in the text. The use of multiple emojis and exclamation marks could imply a slight element of surprise, but it is not explicitly stated, so the intensity of surprise is low."
esp_test_track_b_00018,0.0,0.0,2.0,0.0,0.0,0.0,"The text ""el vídeo da miedo"" translates to ""the video is scary."" The key word here is ""miedo,"" which directly indicates fear. The statement is straightforward and does not contain any additional context or emotional cues beyond the expression of fear. Therefore, the primary emotion present is fear, and its intensity is moderate because the statement clearly conveys a sense of being scared but does not escalate to a higher level of intensity.

- **Joy**: There is no indication of joy in the text. The focus is entirely on the fear elicited by the video. (Intensity: none)
- **Fear**: The word ""miedo"" explicitly indicates fear. The intensity is moderate as the statement clearly conveys being scared. (Intensity: moderate)
- **Anger**: There is no mention or implication of anger in the text. (Intensity: none)
- **Sadness**: There is no indication of sadness in the text. (Intensity: none)
- **Disgust**: There is no mention or implication of disgust in the text. (Intensity: none)
- **Surprise**: There is no indication of surprise in the text. (Intensity: none)"
esp_test_track_b_00019,0.0,0.0,0.0,3.0,0.0,0.0,"The text ""Felicidades @<username> eres la mejor❤️"" conveys a positive and celebratory tone. The word ""Felicidades"" (congratulations) explicitly indicates joy, as it is a term used to express happiness and approval. The phrase ""eres la mejor"" (you are the best) further reinforces this positive sentiment, showing admiration and pride. The inclusion of a heart emoji (❤️) adds an emotional layer of affection and warmth, amplifying the joy expressed in the message. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as it is entirely focused on celebrating and complimenting the recipient."
esp_test_track_b_00020,0.0,0.0,0.0,0.0,0.0,2.0,"The text ""Ya 102 millones y medio wow"" expresses a reaction to a significant number, specifically 102.5 million. The use of ""wow"" indicates a sense of astonishment or surprise at the magnitude of the number. There is no explicit mention of joy, fear, anger, sadness, or disgust in the text. The focus is solely on the impressive figure, which suggests a moderate level of surprise. The other emotions are absent because the text does not provide any context or language that would imply their presence."
esp_test_track_b_00021,0.0,0.0,0.0,0.0,2.0,0.0,"The text ""Que triste, llore un buen rato"" translates to ""How sad, I cried for a while."" The explicit use of the word ""triste"" (sad) directly indicates the presence of sadness. Additionally, the phrase ""llore un buen rato"" (I cried for a while) reinforces the intensity of sadness, as crying is a strong emotional response typically associated with moderate to high levels of sadness. There is no evidence of joy, fear, anger, disgust, or surprise in the text, as it solely focuses on the expression of sadness."
esp_test_track_b_00022,0.0,0.0,0.0,0.0,2.0,0.0,"The text ""Loke si cree que te dio tristeza porque no se dieron el bes"" suggests a situation where someone believes that another person felt sadness due to not receiving a kiss. The phrase ""te dio tristeza"" explicitly mentions sadness, indicating that this emotion is present. The context implies a mild or moderate level of sadness, as it is related to a missed romantic gesture rather than a deeply tragic event. There is no explicit mention or implication of joy, fear, anger, disgust, or surprise in the text. The tone is neutral and observational, focusing on the belief about someone else's emotional state rather than expressing strong emotions directly."
esp_test_track_b_00023,0.0,0.0,0.0,0.0,0.0,1.0,"The text expresses confusion and possibly frustration about why someone is no longer receiving royalties. The phrase ""Pero x q ko cobra ya no tiene regalias?"" translates to ""But why isn't he getting paid anymore, does he no longer have royalties?"" This suggests a questioning tone rather than strong emotional expression. 

- **Joy**: There is no indication of happiness or positive feelings in the text. The tone is neutral to slightly negative. (Intensity: none)
- **Fear**: There is no mention of fear or anxiety. The text is focused on a financial matter without any sense of danger. (Intensity: none)
- **Anger**: The text does not express anger. The tone is more inquisitive than confrontational. (Intensity: none)
- **Sadness**: There is no explicit sadness or grief expressed. The focus is on confusion rather than sorrow. (Intensity: none)
- **Disgust**: There is no indication of disgust or revulsion in the text. (Intensity: none)
- **Surprise**: The text conveys a sense of mild surprise or confusion about the situation, as the speaker is questioning why the royalties are no longer being paid. (Intensity: low)"
esp_test_track_b_00024,0.0,0.0,0.0,1.0,0.0,2.0,"- Joy: The text expresses a sense of admiration or amazement at human capabilities, which can be associated with joy. However, the word ""increíble"" is more aligned with surprise than joy, and there is no explicit expression of happiness or pleasure. Therefore, the intensity of joy is low.
- Fear: There is no indication of fear in the text. The statement is neutral and does not suggest any threat or danger. Intensity is none.
- Anger: There is no expression of anger or frustration in the text. The tone is neutral or positive. Intensity is none.
- Sadness: The text does not convey any sadness or sorrow. It focuses on human potential, which is not related to sadness. Intensity is none.
- Disgust: There is no indication of disgust in the text. The statement is neutral and does not express any aversion. Intensity is none.
- Surprise: The use of the word ""increíble"" suggests a sense of wonder or astonishment at what humans can achieve. This indicates a moderate level of surprise, as the text highlights unexpected or impressive human capabilities."
esp_test_track_b_00025,0.0,0.0,0.0,1.0,0.0,0.0,"The text ""Bien echo así mero como dvd"" expresses a positive sentiment, likely indicating approval or satisfaction. The phrase ""Bien echo"" (likely intended as ""Bien hecho"") translates to ""Well done,"" which conveys a sense of accomplishment or praise. This suggests the presence of **joy** at a **low** intensity, as the tone is positive but not overly enthusiastic. There is no evidence of **fear**, **anger**, **sadness**, **disgust**, or **surprise** in the text, as it lacks any negative or unexpected elements."
esp_test_track_b_00026,0.0,0.0,0.0,0.0,3.0,0.0,"The text expresses a hypothetical scenario where the speaker imagines seeing someone and crying a lot. The phrase ""llegaría a ver a ustedes"" (if I were to see you) suggests a longing or emotional connection, while ""lloraría mucho"" (I would cry a lot) indicates a strong emotional response, likely tied to sadness or overwhelming emotion. There is no explicit mention of joy, fear, anger, disgust, or surprise, but the focus on crying and emotional intensity suggests sadness is the primary emotion.

- **Joy**: None. There is no indication of happiness or positive feelings in the text.
- **Fear**: None. The text does not mention fear or anxiety.
- **Anger**: None. There is no evidence of frustration or anger.
- **Sadness**: High. The mention of crying a lot strongly suggests a deep emotional response tied to sadness.
- **Disgust**: None. There is no indication of disgust or revulsion.
- **Surprise**: None. The text does not suggest any element of surprise or unexpectedness."
esp_test_track_b_00027,0.0,0.0,0.0,0.0,2.0,0.0,"The text ""Pobre de los vigilantes. 😔"" expresses a sentiment of pity or sympathy towards the vigilantes. The word ""Pobre"" (poor) directly indicates a feeling of sadness or concern for their situation. The sad face emoji (😔) reinforces this sentiment, suggesting a moderate level of sadness. There is no evidence of joy, fear, anger, disgust, or surprise in the text, as it focuses solely on expressing empathy and concern."
esp_test_track_b_00028,0.0,0.0,0.0,2.0,0.0,0.0,"The text ""EXPLICAS MUY BIEN💜"" expresses a positive sentiment, specifically admiration or appreciation for someone's explanation. The use of ""MUY BIEN"" (very well) and the heart emoji 💜 strongly indicate joy and satisfaction. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The tone is entirely positive and complimentary, with no negative or conflicting emotions present.

- **Joy**: The phrase ""MUY BIEN"" and the heart emoji 💜 convey happiness and appreciation, indicating a moderate level of joy.
- **Fear**: There is no indication of fear in the text. Intensity: none.
- **Anger**: There is no indication of anger in the text. Intensity: none.
- **Sadness**: There is no indication of sadness in the text. Intensity: none.
- **Disgust**: There is no indication of disgust in the text. Intensity: none.
- **Surprise**: There is no indication of surprise in the text. Intensity: none."
esp_test_track_b_00029,1.0,2.0,0.0,0.0,1.0,0.0,"The text expresses strong dissatisfaction and frustration. The word ""terrible"" clearly conveys a negative sentiment, while ""acada vez estan peor"" (they are getting worse every time) emphasizes a worsening situation, which contributes to feelings of disappointment or disapproval. There is no evidence of joy, fear, or surprise in the text. The tone suggests mild anger due to the frustration expressed, but it is not intense. The primary emotion is disgust, as the text conveys a strong dislike or disapproval of the situation. Sadness is also present at a low level, as the worsening situation might evoke a sense of hopelessness or regret."
esp_test_track_b_00030,0.0,0.0,0.0,3.0,0.0,0.0,"The text contains multiple instances of laughter (""Hahahahah 😂😂😂"") and positive emojis (❤❤), which indicate a joyful and light-hearted tone. The phrase ""comprate ropita, estas joven, esos son los sabios consejos"" suggests playful advice, further reinforcing the joyful and humorous context. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The overall tone is cheerful and humorous, with no negative or alarming elements."
esp_test_track_b_00031,0.0,0.0,1.0,0.0,1.0,2.0,"The text describes a moment where the person screamed and experienced a seizure, followed by a request to follow them on TikTok and a statement that they are still in shock. The mention of screaming and experiencing a seizure suggests a high level of distress, which could imply fear or sadness. However, the context is not entirely clear, and the emotions are not explicitly stated. The phrase ""sigo en shock"" (I am still in shock) indicates a state of surprise or disbelief, but the intensity is not extreme. The request to follow on TikTok adds a neutral or slightly positive element, but it does not strongly indicate joy.

- **Joy**: There is no explicit or implicit indication of joy in the text. The mention of TikTok could be seen as a neutral or slightly positive element, but it does not strongly suggest joy. Intensity: none.
- **Fear**: The mention of screaming and experiencing a seizure could imply fear, but the context is not entirely clear. The intensity is likely low. Intensity: low.
- **Anger**: There is no evidence of anger in the text. Intensity: none.
- **Sadness**: The mention of a seizure and being in shock could imply sadness, but it is not explicitly stated. The intensity is likely low. Intensity: low.
- **Disgust**: There is no evidence of disgust in the text. Intensity: none.
- **Surprise**: The phrase ""sigo en shock"" (I am still in shock) indicates a state of surprise or disbelief. The intensity is moderate. Intensity: moderate."
esp_test_track_b_00032,0.0,2.0,0.0,2.0,0.0,0.0,"The text contains the phrase ""cosa feaaa"" which suggests a negative evaluation, potentially indicating disgust. The use of ""feaaa"" (an exaggerated form of ""fea,"" meaning ugly) emphasizes this negative sentiment, suggesting a moderate level of disgust. However, the presence of ""la verdad si"" (meaning ""the truth is yes"") indicates agreement or acceptance, which does not contribute to any specific emotion. The laughter emojis ""😂😂😂"" indicate a sense of amusement or joy, suggesting a moderate level of joy. There is no indication of fear, anger, sadness, or surprise in the text, as there are no words or context that imply these emotions."
esp_test_track_b_00033,3.0,3.0,0.0,0.0,0.0,0.0,"The text expresses strong negative sentiments towards those who made ""súper feos"" (very ugly) comments. The use of ""las odio"" (I hate them) indicates a clear and intense negative emotion, specifically anger and disgust. There is no evidence of joy, fear, sadness, or surprise in the text. The focus is entirely on the disdain and hatred towards the individuals who made the comments.

- **Joy**: None. The text does not contain any positive or joyful expressions.
- **Fear**: None. There is no indication of fear or anxiety in the text.
- **Anger**: High. The phrase ""las odio"" (I hate them) conveys strong anger and resentment.
- **Sadness**: None. The text does not express sorrow or sadness.
- **Disgust**: High. The description of the comments as ""súper feos"" (very ugly) and the use of ""odio"" (hate) suggest a strong sense of disgust.
- **Surprise**: None. There is no element of surprise or unexpectedness in the text."
esp_test_track_b_00034,0.0,0.0,0.0,0.0,0.0,4.0,"The text mentions that out of 100% of the food that @<username> tried, 99% surprised them. The word ""serprende"" (a misspelling of ""sorprende,"" meaning ""surprises"") directly indicates a sense of surprise. The high percentage (99%) suggests a very strong level of surprise, as it implies that almost everything they tried was unexpected or impressive. There is no explicit mention of joy, fear, anger, sadness, or disgust in the text, and the context does not imply any of these emotions. The focus is solely on the element of surprise."
esp_test_track_b_00035,0.0,0.0,3.0,0.0,0.0,0.0,"The text ""Dios que ansiedad me da tu voz"" expresses a strong emotional reaction to someone's voice. The word ""ansiedad"" (anxiety) directly indicates a feeling of unease or nervousness, which is closely related to fear. The intensity of this fear is heightened by the exclamation ""Dios"" (God), which emphasizes the emotional distress. There is no evidence of joy, anger, sadness, disgust, or surprise in the text. The focus is solely on the anxiety caused by the voice, making fear the dominant emotion."
esp_test_track_b_00036,0.0,0.0,1.0,0.0,1.0,0.0,"The text ""Vendrá cosas peores"" translates to ""Worse things will come."" This statement implies a negative outlook or prediction about the future, suggesting that the current situation is already bad and will deteriorate further. 

- **Joy**: There is no indication of happiness or positive sentiment in the text. The phrase is entirely focused on negativity, so joy is absent.  
  **Intensity: none**

- **Fear**: The phrase suggests a sense of foreboding or concern about future events, which could evoke a low level of fear. However, the statement is more matter-of-fact than explicitly fearful.  
  **Intensity: low**

- **Anger**: There is no direct expression of frustration, blame, or hostility in the text. The tone is more resigned than angry.  
  **Intensity: none**

- **Sadness**: The phrase reflects a pessimistic view of the future, which could imply a low level of sadness about the anticipated worsening of circumstances.  
  **Intensity: low**

- **Disgust**: The text does not express revulsion or strong disapproval. It is more about a negative expectation than disgust.  
  **Intensity: none**

- **Surprise**: There is no indication of unexpectedness or shock in the statement. It is a straightforward prediction.  
  **Intensity: none**"
esp_test_track_b_00037,0.0,0.0,0.0,3.0,0.0,0.0,"The text ""Loa ame me enacantaaa"" appears to be a misspelled or informal expression of affection and enjoyment. The phrase ""me enacantaaa"" (likely intended to be ""me encantó"") suggests a strong positive reaction, which is indicative of joy. The repetition of the letter ""a"" in ""enacantaaa"" emphasizes enthusiasm and excitement, further supporting the presence of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as it lacks any negative or unexpected elements."
esp_test_track_b_00038,0.0,0.0,0.0,0.0,0.0,1.0,"- Joy: There is no explicit or implicit indication of joy in the text. The text is neutral and does not express happiness or pleasure. Intensity level: none.
- Fear: There is no indication of fear in the text. The mention of a ""gallito"" (a voice crack) does not imply any threat or danger. Intensity level: none.
- Anger: There is no expression of anger in the text. The tone is neutral and does not convey any frustration or irritation. Intensity level: none.
- Sadness: There is no indication of sadness in the text. The content is neutral and does not express any sorrow or unhappiness. Intensity level: none.
- Disgust: There is no indication of disgust in the text. The mention of a voice crack is not typically associated with feelings of revulsion. Intensity level: none.
- Surprise: The text mentions a ""gallito"" (voice crack) that ""se le salio"" (came out) to Kevlex, which could imply an unexpected or surprising event. The use of ""Alguien más escucho"" suggests that the speaker found it noteworthy or unexpected enough to ask others if they noticed it too. Intensity level: low."
esp_test_track_b_00039,2.0,2.0,0.0,0.0,0.0,0.0,"- Joy: There is no indication of joy in the text. The language used is critical and dismissive, which does not align with feelings of joy. Intensity: none.
- Fear: There is no expression of fear. The speaker seems confident and dismissive rather than fearful. Intensity: none.
- Anger: The use of dismissive and derogatory language (""Me importa un qlo"" and ""generación perdida"") suggests a level of anger or frustration towards the ""tik tokera"" generation. Intensity: moderate.
- Sadness: There is no explicit or implicit indication of sadness. The tone is more critical and dismissive rather than sad. Intensity: none.
- Disgust: The phrase ""generación perdida"" and the dismissive tone (""Me importa un qlo"") suggest a feeling of disgust towards the ""tik tokera"" generation. Intensity: moderate.
- Surprise: There is no indication of surprise in the text. The speaker's tone is assertive and dismissive, suggesting they are not surprised by their own statements. Intensity: none."
esp_test_track_b_00040,2.0,2.0,0.0,0.0,1.0,0.0,"- Joy: There is no indication of joy in the text. The language used is critical and negative, with no positive or happy expressions. Intensity: none.
- Fear: The text does not express fear. The focus is on criticism and disdain rather than any sense of threat or anxiety. Intensity: none.
- Anger: The use of words like ""estúpidos"" and ""nos pones neuroticos"" suggests frustration and irritation. The speaker is clearly upset with the people they are describing. Intensity: moderate.
- Sadness: The phrase ""Pena ajena a mi dan"" indicates a sense of embarrassment or pity, which can be associated with sadness. However, the primary tone is more critical than sorrowful. Intensity: low.
- Disgust: The text conveys a sense of disdain and contempt, particularly with phrases like ""Son estúpidos"" and ""Pena ajena a mi dan."" This suggests a moderate level of disgust. Intensity: moderate.
- Surprise: There is no element of surprise in the text. The speaker's tone is more of expected criticism rather than shock or astonishment. Intensity: none."
esp_test_track_b_00041,0.0,0.0,3.0,0.0,2.0,0.0,"The text expresses concern and worry about someone not covering their face, which is described as dangerous. The use of multiple sad and worried emojis (😐😥😓😓😓😭😢) strongly indicates feelings of sadness and fear. The phrase ""es peligroso"" (it's dangerous) and ""me preocupa"" (it worries me) further emphasize fear and concern. There is no indication of joy, anger, disgust, or surprise in the text.

- **Joy**: None. There are no words or expressions indicating happiness or joy.
- **Fear**: High. The text explicitly mentions danger (""es peligroso"") and worry (""me preocupa""), and the use of worried emojis reinforces this emotion.
- **Anger**: None. There is no language or tone suggesting anger.
- **Sadness**: Moderate. The use of multiple sad emojis (😭😢) and the overall tone of concern contribute to a sense of sadness.
- **Disgust**: None. There is no language or context indicating disgust.
- **Surprise**: None. There is no indication of surprise in the text."
esp_test_track_b_00042,0.0,0.0,0.0,2.0,0.0,0.0,"The text ""JAJAAJ mas pisado el quien dice !"" contains the following emotional cues:
- **Joy**: The use of ""JAJAAJ"" (a form of laughter) indicates a sense of amusement or joy. This is a clear expression of humor or lightheartedness, suggesting a moderate level of joy.
- **Fear**: There is no indication of fear in the text. The tone is playful and lacks any elements of threat or anxiety.
- **Anger**: The phrase ""mas pisado el quien dice"" could imply a teasing or mocking tone, but it does not convey anger. The context suggests playful banter rather than hostility.
- **Sadness**: There is no evidence of sadness in the text. The tone is light and humorous.
- **Disgust**: There is no indication of disgust. The text does not mention anything repulsive or offensive.
- **Surprise**: There is no explicit or implicit indication of surprise. The tone is consistent and does not suggest any unexpected elements."
esp_test_track_b_00043,0.0,1.0,0.0,0.0,0.0,0.0,"In the text ""Hasta me dolió la cabeza,"" the speaker mentions experiencing a headache. This suggests a physical discomfort, which can be associated with negative emotions. However, there is no explicit mention of emotions like joy, fear, anger, or sadness. The phrase ""me dolió la cabeza"" implies a sense of discomfort or displeasure, which can be linked to disgust, as it often relates to physical or emotional discomfort. There is no indication of surprise, as the statement is straightforward and lacks any element of unexpectedness.

- Joy: There is no indication of happiness or pleasure in the text. Intensity level: none.
- Fear: The text does not express any concern or anxiety. Intensity level: none.
- Anger: There is no expression of frustration or anger. Intensity level: none.
- Sadness: While the text mentions discomfort, it does not convey a sense of sadness or sorrow. Intensity level: none.
- Disgust: The mention of a headache suggests discomfort, which can be associated with a mild sense of disgust. Intensity level: low.
- Surprise: The text does not convey any element of surprise. Intensity level: none."
esp_test_track_b_00044,0.0,0.0,0.0,0.0,0.0,3.0,"The text expresses surprise and confusion about how an airplane ended up in a backyard. The phrase ""Como carajos"" (which translates to ""How the hell"") is a strong expression of disbelief and astonishment, indicating a high level of surprise. There is no evidence of joy, fear, anger, sadness, or disgust in the text. The focus is entirely on the unexpected and puzzling situation, which strongly conveys surprise."
