id,anger,disgust,fear,joy,sadness,surprise,reasoning
rus_test_track_b_00011,0.0,0.0,0.0,0.0,0.0,2.0,"The text ""не верю!"" translates to ""I don't believe it!"" This phrase typically expresses disbelief or astonishment, which aligns with the emotion of surprise. The exclamation mark further emphasizes the intensity of the reaction, suggesting a moderate level of surprise. There is no evidence in the text to suggest the presence of joy, fear, anger, sadness, or disgust. The focus is solely on the disbelief, which is a clear indicator of surprise."
rus_test_track_b_00012,0.0,3.0,0.0,0.0,0.0,0.0,"The text explicitly describes a ""сильное чувство неприязни, соединенной с брезгливостью; гадливость, омерзение"" (strong feeling of dislike combined with squeamishness; loathing, disgust). These words directly indicate a high level of disgust, as they describe intense negative feelings associated with aversion and repulsion. There is no evidence of joy, fear, anger, sadness, or surprise in the text, as it solely focuses on the emotion of disgust."
rus_test_track_b_00013,0.0,0.0,0.0,0.0,0.0,0.0,"The text is a playful and somewhat philosophical statement about how the apps on someone's iPhone can reveal their personality or identity. There is no explicit expression of joy, fear, anger, sadness, disgust, or surprise in the text. The tone is neutral and inquisitive, focusing on a hypothetical scenario rather than conveying any strong emotional content. 

- **Joy**: None. There is no indication of happiness or positive excitement in the text.  
- **Fear**: None. The text does not suggest any threat, danger, or anxiety.  
- **Anger**: None. There is no frustration, irritation, or hostility expressed.  
- **Sadness**: None. The text does not convey any sorrow or melancholy.  
- **Disgust**: None. There is no indication of revulsion or strong dislike.  
- **Surprise**: None. The statement is presented as a general observation rather than something unexpected or shocking."
rus_test_track_b_00014,0.0,0.0,0.0,4.0,0.0,0.0,"The text ""Снежок какой офигенский"" expresses a positive reaction to snow, using the word ""офигенский"" (which translates to ""awesome"" or ""amazing"") to convey enthusiasm and delight. This indicates a strong sense of joy, as the speaker is clearly excited and pleased by the snow. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as the focus is entirely on the positive experience of the snow.

- **Joy**: The use of ""офигенский"" conveys a high level of excitement and happiness, indicating a very high intensity of joy.
- **Fear**: None, as there is no mention or implication of anything threatening or scary.
- **Anger**: None, as the tone is entirely positive and celebratory.
- **Sadness**: None, as the text conveys no sense of loss or sorrow.
- **Disgust**: None, as there is no indication of anything repulsive or unpleasant.
- **Surprise**: None, as the text does not suggest any unexpected or startling event."
rus_test_track_b_00015,0.0,0.0,0.0,0.0,0.0,3.0,"The text ""КТО?!"" is a short, emphatic question that conveys a strong sense of surprise or shock. The use of capital letters and an exclamation mark intensifies the emotion, suggesting a high level of surprise. There is no evidence of joy, fear, anger, sadness, or disgust in the text, as it is purely a reaction to an unknown or unexpected situation. The focus is entirely on the question ""КТО"" (who), which implies curiosity or astonishment rather than any other emotion."
rus_test_track_b_00016,0.0,0.0,0.0,0.0,3.0,0.0,"The text ""Нам с олегом очень грустно((("" explicitly states a feeling of sadness through the word ""грустно"" (sad) and the use of multiple parentheses, which are often used in Russian online communication to emphasize negative emotions. The adverb ""очень"" (very) intensifies the sadness, indicating a strong emotional state. There is no evidence of joy, fear, anger, disgust, or surprise in the text, as it solely focuses on the expression of sadness."
rus_test_track_b_00017,0.0,0.0,0.0,0.0,0.0,0.0,"The text mentions ""Которые сохранились до настоящего времени, тут и чекист нефтяник Токарев,"" which translates to ""Those that have survived to the present time, here is the Chekist oilman Tokarev."" The tone of the text is neutral and factual, describing something that has persisted over time and mentioning a specific individual. There is no explicit or implicit indication of joy, fear, anger, sadness, disgust, or surprise. The text is purely informational and does not convey any emotional content.

- **Joy**: None. The text does not express happiness or positive feelings.
- **Fear**: None. There is no indication of fear or anxiety.
- **Anger**: None. The text does not express frustration or anger.
- **Sadness**: None. There is no indication of sorrow or melancholy.
- **Disgust**: None. The text does not express revulsion or disgust.
- **Surprise**: None. There is no indication of astonishment or unexpectedness."
rus_test_track_b_00018,0.0,0.0,0.0,1.0,0.0,0.0,"The text expresses a positive sentiment about discovering a ""классную нотацию"" (great notation) for using Greek letters for functions and Latin letters for variables. The use of the word ""классную"" (great) indicates a sense of satisfaction or approval, which aligns with the emotion of joy. However, the intensity is not overwhelming, as the statement is more about intellectual appreciation rather than exuberant happiness. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The tone is neutral and focused on sharing a discovery without any emotional extremes."
rus_test_track_b_00019,0.0,0.0,0.0,3.0,0.0,0.0,"The text expresses a strong sense of affection and longing for home, as indicated by the phrase ""мой любимый дом"" (my beloved home). The use of exclamation marks and the statement ""я уже близко"" (I am already close) suggest excitement and anticipation, which are indicative of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The intensity of joy is high due to the enthusiastic tone and the clear expression of positive feelings toward returning home."
rus_test_track_b_00020,0.0,0.0,0.0,3.0,0.0,0.0,"The text expresses strong positive emotions, primarily joy, through explicit language and contextual cues. The use of multiple exclamation marks, the hashtag ""#слезырадости"" (tears of joy), and the phrase ""я так рааад =)))"" (I am so happy) clearly indicate a high level of joy. The mention of finally seeing someone named Slava (""Славу наконец-то увижу"") adds to the excitement and happiness. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as the focus is entirely on the positive anticipation and happiness of the situation."
rus_test_track_b_00021,0.0,0.0,0.0,0.0,0.0,0.0,"The text ""Английский язык онлайн"" translates to ""English language online"" and is a neutral statement about the availability of English language resources or courses online. There is no explicit or implicit indication of any emotional content in this statement. It is purely informational and does not convey joy, fear, anger, sadness, disgust, or surprise. Therefore, all emotions are assigned an intensity level of ""none."""
rus_test_track_b_00022,0.0,0.0,0.0,3.0,0.0,1.0,"The text ""Рок на первом канале!!!"" expresses excitement and enthusiasm about rock music being featured on the first channel. The use of exclamation marks and the word ""рок"" (rock) suggests a positive and energetic reaction. This indicates a strong presence of **joy**, as the person is clearly happy and excited about this event. There is no evidence of **fear**, **anger**, **sadness**, or **disgust** in the text. The mention of rock music on a mainstream channel could imply a sense of **surprise**, as this might be unexpected or noteworthy, but the intensity is likely low to moderate, depending on the context of the person's expectations."
rus_test_track_b_00023,1.0,0.0,3.0,0.0,1.0,0.0,"The text expresses significant distress and anxiety. The speaker mentions their mother threatening to check their scars at night, which causes them to feel paranoid and exacerbates their already poor sleep. This situation evokes a strong emotional response.

- **Joy**: There is no indication of joy in the text. The speaker is clearly distressed and anxious, with no positive emotions expressed.  
  *Intensity: none*

- **Fear**: The speaker explicitly states that they are becoming paranoid and already sleep poorly, indicating a heightened sense of fear or anxiety about the situation. The threat of being checked at night adds to this fear.  
  *Intensity: high*

- **Anger**: While the speaker uses strong language (""блять""), the primary emotion seems to be fear rather than anger. There is no direct expression of anger toward the mother or the situation.  
  *Intensity: low*

- **Sadness**: The speaker mentions sleeping poorly and feeling paranoid, which suggests a sense of helplessness or emotional strain. However, sadness is not the dominant emotion here.  
  *Intensity: low*

- **Disgust**: There is no evidence of disgust in the text. The focus is on fear and anxiety.  
  *Intensity: none*

- **Surprise**: The text does not indicate any element of surprise. The speaker seems to be reacting to a known or anticipated threat.  
  *Intensity: none*"
rus_test_track_b_00024,0.0,0.0,0.0,3.0,0.0,0.0,"The text expresses enthusiasm and positivity, as indicated by the use of ""Офигенная Группа!!!"" (which translates to ""Awesome Group!!!""). The exclamation marks and the overall tone suggest a high level of excitement and satisfaction. The phrase ""Мы должны выходить в одну восьмую!"" (which translates to ""We must make it to the round of 16!"") further reinforces a sense of determination and optimism, which aligns with the emotion of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text."
rus_test_track_b_00025,0.0,0.0,2.0,0.0,0.0,0.0,"The text ""#20FactsAboutMe боюсь пауков"" translates to ""#20FactsAboutMe I am afraid of spiders."" The explicit mention of fear (""боюсь"") and the specific object of fear (spiders) clearly indicates the presence of fear. The intensity of fear is moderate because the statement is direct and personal, but it does not convey extreme or overwhelming fear. There is no evidence of joy, anger, sadness, disgust, or surprise in the text, as it solely focuses on the fear of spiders."
rus_test_track_b_00026,0.0,0.0,3.0,0.0,0.0,0.0,"The text ""всё совсем страшно"" translates to ""everything is very scary."" The word ""страшно"" directly indicates the presence of fear, and the intensifier ""совсем"" suggests a heightened level of this emotion. There is no indication of joy, as the text does not contain any positive or happy expressions. Anger is absent because there are no words or context suggesting frustration or hostility. Sadness is not explicitly mentioned, and while fear can sometimes be associated with sadness, the text does not provide enough evidence to suggest sadness is present. Disgust is not present, as there are no expressions of revulsion or distaste. Surprise is also absent, as the text does not indicate any unexpected events or reactions."
rus_test_track_b_00027,0.0,0.0,0.0,0.0,1.0,0.0,"The text ""Не выспавшись нихера еду в Красногорск"" suggests a lack of sleep, which can imply a sense of tiredness or frustration. The phrase ""не выспавшись нихера"" indicates a negative experience related to sleep, which can be associated with low levels of sadness due to the discomfort of being tired. However, there is no explicit expression of sadness beyond this implication. There is no indication of joy, as the text does not mention anything positive or enjoyable. Fear is absent, as there is no mention of danger or anxiety. Anger is not explicitly present, although the use of ""нихера"" (a strong word) could suggest mild frustration, but it does not reach a level of anger. Disgust is not present, as there is no mention of anything repulsive. Surprise is also absent, as the text does not indicate anything unexpected."
rus_test_track_b_00028,0.0,0.0,0.0,0.0,0.0,0.0,"The text ""то это значило какао"" translates to ""then it meant cocoa."" This statement is neutral and lacks any explicit emotional language or context that would suggest strong emotions. There is no indication of joy, as there are no positive or happy expressions. Fear is absent because there is no mention of danger or threat. Anger is not present, as there are no words indicating frustration or hostility. Sadness is not evident, as there is no expression of loss or unhappiness. Disgust is not present, as there is no mention of anything repulsive or offensive. Surprise is also absent, as the statement does not indicate anything unexpected or shocking."
rus_test_track_b_00029,0.0,0.0,3.0,0.0,0.0,0.0,"The text expresses a clear sense of fear, as indicated by the phrase ""Ужасно боюсь"" (I am terribly afraid). The fear is specifically related to the uncertainty of how the speaker will be styled during a haircut, as mentioned in ""потому что стригут меня всегда по разному"" (because they always cut my hair differently). This suggests a recurring anxiety about the outcome of haircuts, which is a personal and relatable concern. The intensity of fear is high due to the use of ""ужасно"" (terribly), which emphasizes the strength of the emotion.

There is no evidence of joy, anger, sadness, disgust, or surprise in the text. The focus is solely on the fear of inconsistent haircuts, and no other emotions are implied or expressed."
rus_test_track_b_00030,0.0,0.0,0.0,3.0,0.0,0.0,"The text ""все супер!!!"" translates to ""everything is great!!!"" in English. The use of the word ""супер"" (super) and the exclamation marks indicate a positive sentiment. This suggests a clear expression of satisfaction or happiness, which aligns with the emotion of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The intensity of joy is high due to the enthusiastic tone and the use of multiple exclamation marks."
rus_test_track_b_00031,0.0,0.0,0.0,0.0,3.0,0.0,"The text expresses a mix of emotions, primarily centered around longing and frustration. The phrase ""общения не хватало"" (lack of communication) and ""я сильно соскучился"" (I really missed) indicate a strong sense of sadness due to prolonged isolation or separation. The intensity of sadness is high because of the explicit expression of missing someone and the emotional weight of the situation. The phrase ""Ааааааа я щас умру :((((("" (Aaaaaa I'm going to die now :((((() adds a layer of emotional distress, which could be interpreted as a hyperbolic expression of sadness or frustration, but not necessarily anger or fear. There is no evidence of joy, fear, anger, disgust, or surprise in the text."
rus_test_track_b_00032,0.0,0.0,0.0,2.0,0.0,2.0,"The text describes a situation where the person is at work and receives a call, followed by a meeting and flowers. The mention of ""цветы"" (flowers) typically conveys a positive and joyful event, suggesting a pleasant surprise. The context implies a sudden and unexpected positive change in the person's day, which aligns with the emotion of surprise. There is no evidence of fear, anger, sadness, or disgust in the text. The overall tone is positive, indicating joy due to the unexpected and pleasant nature of the event.

- **Joy**: The mention of flowers and the positive context of the situation suggest a moderate level of joy.
- **Fear**: There is no indication of fear in the text.
- **Anger**: There is no indication of anger in the text.
- **Sadness**: There is no indication of sadness in the text.
- **Disgust**: There is no indication of disgust in the text.
- **Surprise**: The unexpected nature of the call, meeting, and flowers suggests a moderate level of surprise."
rus_test_track_b_00033,2.0,0.0,0.0,0.0,0.0,0.0,"The text expresses frustration and annoyance with the speaker's perpetually cold hands. The phrase ""это, заебало если честно"" (translated as ""this is honestly pissing me off"") clearly conveys irritation and anger. There is no indication of joy, fear, sadness, disgust, or surprise in the text. The focus is solely on the speaker's frustration with their physical condition.

- **Joy**: None. There is no evidence of happiness or positive emotion in the text.
- **Fear**: None. The text does not mention anything threatening or fearful.
- **Anger**: Moderate. The use of strong language (""заебало"") indicates frustration and irritation, but it does not escalate to a very high level of anger.
- **Sadness**: None. There is no indication of sorrow or melancholy.
- **Disgust**: None. The text does not express revulsion or disgust.
- **Surprise**: None. There is no element of unexpectedness or shock in the text."
rus_test_track_b_00034,0.0,0.0,3.0,0.0,0.0,0.0,"The text explicitly mentions ""страхи"" (fears) and repeats ""очень и очень боюсь"" (very and very afraid), indicating a high level of fear. The repetition of ""очень"" (very) emphasizes the intensity of the fear. The context of being afraid to go home and to have a conversation suggests a significant level of anxiety or apprehension, further supporting a high intensity of fear. There is no indication of joy, as the text focuses on fear and anxiety. There is no explicit or implicit indication of anger, sadness, disgust, or surprise in the text."
rus_test_track_b_00035,0.0,3.0,0.0,0.0,0.0,0.0,"The text expresses strong negative emotions, primarily focused on self-disgust and dissatisfaction. The phrase ""Удивительно мерзко"" (Surprisingly disgusting) indicates a high level of disgust, as the speaker finds something deeply unpleasant or repulsive. The use of ""мерзко"" (disgusting) is explicit and carries a strong negative connotation. Additionally, the speaker's self-deprecating tone in ""Телкой быть хуже, чем все"" (Being a cow is worse than everything) and ""А с моим характером еще хуже, чем хужечемвсе"" (And with my personality, it's even worse than worse-than-everything) suggests a profound dissatisfaction with themselves, which contributes to the intensity of disgust. There is no evidence of joy, fear, anger, sadness, or surprise in the text, as the focus is entirely on self-disgust and self-criticism."
rus_test_track_b_00036,3.0,0.0,0.0,0.0,0.0,0.0,"The text contains strong language and accusatory statements, which indicate the presence of anger. The phrase ""Хули ты гасишься то, шмара?"" (Why are you hiding, you slut?) is confrontational and insulting, suggesting a high level of anger. The demand ""Деньги верни всем"" (Give everyone their money back) further reinforces this emotion, as it implies frustration and a sense of injustice. There is no evidence of joy, fear, sadness, disgust, or surprise in the text. The language is direct and aggressive, with no elements that would suggest these other emotions."
rus_test_track_b_00037,0.0,0.0,0.0,3.0,0.0,0.0,"The text contains several positive and affectionate elements, such as the use of the word ""Милости"" (which can be interpreted as a term of endearment or affection), and hashtags like ""#happy,"" ""#love,"" ""#cute,"" and ""#like."" These words and hashtags strongly suggest a context of joy and happiness. The mention of family-related terms like ""#муж,"" ""#сын,"" ""#семья,"" and ""#папаисын"" further reinforces a sense of warmth and contentment, indicating a high level of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as the tone is consistently positive and celebratory."
rus_test_track_b_00038,0.0,0.0,0.0,0.0,0.0,3.0,"The text expresses a strong reaction to an unexpected and remarkable coincidence. The use of ""Я В ШОКЕ"" (I am in shock) and ""ОФИГЕТЬ"" (amazed) indicates a high level of surprise. The exclamation marks and capitalization further emphasize the intensity of this emotion. There is no evidence of joy, fear, anger, sadness, or disgust in the text, as the focus is solely on the astonishment caused by the coincidence."
rus_test_track_b_00039,2.0,0.0,0.0,0.0,0.0,0.0,"The text expresses frustration and a demand for feedback, which is evident from the use of strong language (""блять"") and the imperative tone (""комментируйте их""). This suggests a moderate level of anger due to the frustration of not receiving comments on their drawings. There is no evidence of joy, fear, sadness, disgust, or surprise in the text. The focus is solely on the speaker's irritation and the importance they place on receiving feedback."
rus_test_track_b_00040,2.0,0.0,0.0,0.0,0.0,0.0,"The text ""Да хорош уже мне их слать!!!!!"" expresses frustration and annoyance, which is evident from the use of the exclamation marks and the phrase ""Да хорош уже"" (which translates to ""Enough already""). This indicates a strong desire for the action to stop, suggesting a moderate level of anger. There is no evidence of joy, fear, sadness, disgust, or surprise in the text. The intensity of anger is moderate because the frustration is clearly expressed but does not escalate to extreme levels of hostility or rage."
rus_test_track_b_00041,3.0,1.0,0.0,0.0,0.0,0.0,"The text expresses strong frustration and anger towards people who are writing inappropriate comments on Jared's Instagram. The use of capital letters and exclamation marks (""ЛЮДИ!! ВЫ ИДИОТЫ!!"") indicates heightened emotion, specifically anger. The phrase ""НАХЕРА ПИСАТЬ ВСЯКУЮ ХРЕНЬ"" further emphasizes this anger, as it contains explicit language and a rhetorical question expressing disbelief and irritation. The mention of Jared reading these comments (""ОН, ВООБЩЕ-ТО ЧИТАЕТ ЭТО ВСЕ!!!!"") adds a layer of concern or frustration, but the primary emotion conveyed is anger.

- **Joy**: None. There is no indication of happiness or positive emotion in the text.
- **Fear**: None. While there is frustration, there is no evidence of fear or anxiety.
- **Anger**: High. The use of strong language, capital letters, and exclamation marks clearly conveys anger.
- **Sadness**: None. The text does not express sorrow or sadness.
- **Disgust**: Low. The phrase ""ВСЯКУЮ ХРЕНЬ"" suggests mild disgust towards the comments being written.
- **Surprise**: None. There is no indication of surprise or shock in the text."
rus_test_track_b_00042,0.0,1.0,0.0,0.0,0.0,0.0,"The text describes someone as ""неприятная"" (unpleasant), ""скользкая"" (slippery), and ""смазливая"" (slick or overly polished). These descriptors convey a sense of discomfort and disapproval, but not strong emotions like anger or fear. The primary emotion here is **disgust**, as the speaker finds the person's behavior or appearance off-putting. However, the intensity is **low** because the language is more observational than visceral. There is no evidence of **joy**, **fear**, **anger**, **sadness**, or **surprise** in the text."
rus_test_track_b_00043,0.0,0.0,3.0,0.0,0.0,0.0,"The text expresses a strong emotional reaction to people wearing headscarves, specifically mentioning ""панику"" (panic). This indicates a high level of fear, as the word ""паника"" directly conveys intense anxiety or terror. The context of being in a bus adds to the intensity, as it implies a confined space where escape might be difficult, heightening the fear response. There is no evidence of joy, anger, sadness, disgust, or surprise in the text. The focus is solely on the fear response triggered by the described situation."
rus_test_track_b_00044,0.0,0.0,0.0,3.0,0.0,0.0,"The text ""Ура!!!"" is a clear expression of excitement or celebration, which strongly indicates the presence of joy. The use of multiple exclamation marks further amplifies this emotion, suggesting a high level of enthusiasm. The context of being at an airport terminal with others could imply a positive experience, such as traveling or meeting someone, which reinforces the joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text, as it lacks any words or context that would suggest these emotions."
rus_test_track_b_00045,0.0,0.0,0.0,0.0,0.0,0.0,"The text conveys a reflective and empowering message about self-reliance and personal responsibility. It emphasizes that an individual has the power to either bring themselves down or lift themselves up. There is no explicit mention of emotions like joy, fear, anger, sadness, disgust, or surprise. Instead, the tone is neutral and motivational, focusing on self-awareness and agency. 

- **Joy**: None. The text does not express happiness or positive excitement. It is more about introspection and self-empowerment.
- **Fear**: None. There is no indication of fear or anxiety in the message.
- **Anger**: None. The text lacks any expressions of frustration or irritation.
- **Sadness**: None. There is no evidence of sorrow or melancholy.
- **Disgust**: None. The text does not evoke any feelings of revulsion or disdain.
- **Surprise**: None. The message is straightforward and does not contain any unexpected or startling elements."
rus_test_track_b_00046,0.0,0.0,0.0,3.0,0.0,0.0,"The text expresses excitement and happiness about receiving a new Sigma 24-70 lens. The use of ""Ура!"" (Hooray!) is a clear indicator of joy, as it is an exclamation typically associated with celebration or delight. The mention of receiving a new item, particularly something like a camera lens, which is often a significant and exciting purchase for photography enthusiasts, further supports the presence of joy. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The tone is purely positive and celebratory."
rus_test_track_b_00047,0.0,0.0,0.0,0.0,0.0,2.0,"The text ""кто?!"" consists of a single word followed by an exclamation mark and a question mark, which typically indicates a strong sense of surprise or curiosity. The use of both punctuation marks amplifies the intensity of the emotion, suggesting a moderate level of surprise. There is no explicit or contextual evidence of joy, fear, anger, sadness, or disgust in the text. The focus is solely on the expression of surprise, as the speaker is likely reacting to something unexpected or unknown."
rus_test_track_b_00048,0.0,0.0,0.0,0.0,2.0,0.0,"The text expresses a strong reluctance for the current year to end, indicating a deep attachment to the positive experiences it brought. The phrase ""Как же я не хочу чтобы уходил этот год"" (How I don't want this year to end) conveys a sense of longing and nostalgia, which is further emphasized by the mention of ""столько хорошего"" (so much good) and the emotional reference to ""он"" (him), suggesting a personal and emotional connection to the year. This creates a sense of sadness about the passage of time and the loss of cherished moments. There is no evidence of joy, fear, anger, disgust, or surprise in the text.

- **Joy**: None. While the text mentions positive experiences, the overall tone is one of sadness and reluctance, not joy.
- **Fear**: None. There is no indication of fear or anxiety in the text.
- **Anger**: None. The text does not express any anger or frustration.
- **Sadness**: Moderate. The reluctance to let go of the year and the emotional reference to ""он"" suggest a moderate level of sadness.
- **Disgust**: None. There is no evidence of disgust in the text.
- **Surprise**: None. The text does not convey any sense of surprise."
rus_test_track_b_00049,0.0,0.0,0.0,0.0,3.0,0.0,"The text expresses discomfort and distress due to physical illness, specifically a sore throat. The repeated use of sad emoticons ""((("" and phrases like ""горлышко болит"" (my throat hurts), ""заболела"" (I got sick), and ""больная"" (I'm sick) clearly indicate sadness and frustration about the situation. There is no indication of joy, fear, anger, disgust, or surprise in the text. The intensity of sadness is high due to the repeated emphasis on the physical pain and the overall tone of helplessness."
rus_test_track_b_00050,0.0,3.0,0.0,0.0,1.0,0.0,"The text expresses a strong sense of discomfort and physical unease, which is evident from the words ""Фу"" (an expression of disgust), ""самое противное состояние"" (the most disgusting state), and the description of symptoms like ""знобит и тошнит"" (chills and nausea). These phrases clearly indicate a high level of disgust due to the unpleasant physical sensations being described. There is no indication of joy, fear, anger, or surprise in the text. Sadness is present at a low level, as the person is describing an uncomfortable and undesirable state, but the primary emotion is disgust."
rus_test_track_b_00051,0.0,0.0,0.0,0.0,0.0,0.0,"The text is a philosophical statement about the nature of reality and perception, attributed to Carlos Castaneda. It reflects a contemplative and intellectual tone rather than an emotional one. There is no explicit or implicit expression of joy, fear, anger, sadness, disgust, or surprise. The statement is neutral and abstract, focusing on the concept of perception and reality, which does not evoke any specific emotional response. Therefore, all emotions are assigned an intensity level of ""none."""
rus_test_track_b_00052,0.0,0.0,0.0,3.0,0.0,0.0,"The text expresses a positive sentiment with the phrase ""настроение отличное"" (mood is excellent), which clearly indicates joy. The mention of gratitude towards someone named Максим (Maxim) with ""спасибо Максиму"" (thanks to Maxim) further reinforces this positive emotion. There is no evidence of fear, anger, sadness, disgust, or surprise in the text. The statement ""спааать надо идти"" (need to go to sleep) is neutral and does not convey any negative emotions."
